DateTime,Summed Power
2021-08-14 23:31:13,598.029993057251
2021-08-14 23:45:37,579.0499715805054
2021-08-15 00:00:01,572.5899877548218
2021-08-15 00:14:25,607.3800048828125
2021-08-15 00:28:49,591.2399921417236
2021-08-15 00:43:13,545.4899864196777
2021-08-15 00:57:37,517.1299962997437
2021-08-15 01:12:01,628.2099742889404
2021-08-15 01:26:25,664.8399934768677
2021-08-15 01:40:49,551.7099733352661
2021-08-15 01:55:13,612.3799800872803
2021-08-15 02:09:37,569.9699878692627
2021-08-15 02:24:01,571.7999782562256
2021-08-15 02:38:25,590.4200038909912
2021-08-15 02:52:49,591.1599836349487
2021-08-15 03:07:13,574.3799753189087
2021-08-15 03:21:37,574.4399709701538
2021-08-15 03:36:01,582.5999774932861
2021-08-15 03:50:25,579.7399969100952
2021-08-15 04:04:49,596.1999893188477
2021-08-15 04:19:13,577.419994354248
2021-08-15 04:33:37,600.4699878692627
2021-08-15 04:48:01,582.0199918746948
2021-08-15 05:02:25,616.1699962615967
2021-08-15 05:16:49,616.3999862670898
2021-08-15 05:31:13,583.4599742889404
2021-08-15 05:45:37,594.5799770355225
2021-08-15 06:00:01,638.3899784088135
2021-08-15 06:14:25,643.3399829864502
2021-08-15 06:28:49,616.0599908828735
2021-08-15 06:43:13,610.3199911117554
2021-08-15 06:57:37,655.3499927520752
2021-08-15 07:12:01,613.0399951934814
2021-08-15 07:26:25,652.2199897766113
2021-08-15 07:40:49,617.8799962997437
2021-08-15 07:55:13,664.7899951934814
2021-08-15 08:09:37,622.929986000061
2021-08-15 08:24:01,695.3099727630615
2021-08-15 08:38:25,646.2699823379517
2021-08-15 08:52:49,704.1499814987183
2021-08-15 09:07:13,610.2099952697754
2021-08-15 09:21:37,648.5599937438965
2021-08-15 09:36:01,614.649974822998
2021-08-15 09:50:25,658.9399929046631
2021-08-15 10:04:49,659.2299795150757
2021-08-15 10:19:13,637.8999948501587
2021-08-15 10:33:37,649.0199966430664
2021-08-15 10:48:01,641.4799880981445
2021-08-15 11:02:25,635.8299770355225
2021-08-15 11:16:49,662.0599708557129
2021-08-15 11:31:13,673.6099796295166
2021-08-15 11:45:37,650.4999837875366
2021-08-15 12:00:01,617.3599996566772
2021-08-15 12:14:25,655.3299741744995
2021-08-15 12:28:49,620.899977684021
2021-08-15 12:43:13,650.0999794006348
2021-08-15 12:57:37,612.8599691390991
2021-08-15 13:12:01,634.5899772644043
2021-08-15 13:26:25,629.7199821472168
2021-08-15 13:40:49,580.2999877929688
2021-08-15 13:55:13,574.509970664978
2021-08-15 14:09:37,554.1299896240234
2021-08-15 14:24:01,566.7699947357178
2021-08-15 14:38:25,544.6299877166748
2021-08-15 14:52:49,552.3699817657471
2021-08-15 15:07:13,647.9799795150757
2021-08-15 15:21:37,608.5099763870239
2021-08-15 15:36:01,560.9600019454956
2021-08-15 15:50:25,560.9799928665161
2021-08-15 16:04:49,603.6599826812744
2021-08-15 16:19:13,594.5099744796753
2021-08-15 16:33:37,580.9999923706055
2021-08-15 16:48:01,590.479983329773
2021-08-15 17:02:25,614.2199754714966
2021-08-15 17:16:49,583.9699850082397
2021-08-15 17:31:13,617.4699726104736
2021-08-15 17:45:37,625.4899864196777
2021-08-15 18:00:01,586.1899690628052
2021-08-15 18:14:25,588.5399780273438
2021-08-15 18:28:49,576.369987487793
2021-08-15 18:43:13,577.0999975204468
2021-08-15 18:57:37,613.1199941635132
2021-08-15 19:12:01,615.7099866867065
2021-08-15 19:26:25,623.9799785614014
2021-08-15 19:40:49,645.9799890518188
2021-08-15 19:55:13,612.8199844360352
2021-08-15 20:09:37,633.4399862289429
2021-08-15 20:24:01,611.5099811553955
2021-08-15 20:38:25,632.6700010299683
2021-08-15 20:52:49,601.109992980957
2021-08-15 21:07:13,609.5999870300293
2021-08-15 21:21:37,629.8399887084961
2021-08-15 21:36:01,627.4999942779541
2021-08-15 21:50:25,594.6899967193604
2021-08-15 22:04:49,578.9700031280518
2021-08-15 22:19:13,613.0799961090088
2021-08-15 22:33:37,600.6499900817871
2021-08-15 22:48:01,623.1399793624878
2021-08-15 23:02:25,615.9599828720093
2021-08-15 23:16:49,591.2699890136719
2021-08-15 23:31:13,599.0799808502197
2021-08-15 23:45:37,604.8299865722656
2021-08-16 00:00:01,613.5399923324585
2021-08-16 00:14:25,590.7599925994873
2021-08-16 00:28:49,585.8699913024902
2021-08-16 00:43:13,601.4699850082397
2021-08-16 00:57:37,610.8699789047241
2021-08-16 01:12:01,569.3099918365479
2021-08-16 01:26:25,554.3099889755249
2021-08-16 01:40:49,584.9299736022949
2021-08-16 01:55:13,588.3599891662598
2021-08-16 02:09:37,551.1399908065796
2021-08-16 02:24:01,563.9499759674072
2021-08-16 02:38:25,486.57999324798584
2021-08-16 02:52:49,479.77998638153076
2021-08-16 03:07:13,529.1199827194214
2021-08-16 03:21:37,530.2399940490723
2021-08-16 03:36:01,522.0199813842773
2021-08-16 03:50:25,516.2499856948853
2021-08-16 04:04:49,542.6899919509888
2021-08-16 04:19:13,535.3399820327759
2021-08-16 04:33:37,522.2699937820435
2021-08-16 04:48:01,530.9899883270264
2021-08-16 05:02:25,550.6299810409546
2021-08-16 05:16:49,528.7299861907959
2021-08-16 05:31:13,535.5599927902222
2021-08-16 05:45:37,540.7199792861938
2021-08-16 06:00:01,582.1100025177002
2021-08-16 06:14:25,564.8099851608276
2021-08-16 06:28:49,593.0599727630615
2021-08-16 06:43:13,585.5899963378906
2021-08-16 06:57:37,568.6699924468994
2021-08-16 07:12:01,573.8599967956543
2021-08-16 07:26:25,567.8399810791016
2021-08-16 07:40:49,578.6099824905396
2021-08-16 07:55:13,590.7500038146973
2021-08-16 08:09:37,590.2299947738647
2021-08-16 08:24:01,621.5799760818481
2021-08-16 08:38:25,616.109974861145
2021-08-16 08:52:49,640.0499935150146
2021-08-16 09:07:13,631.6899766921997
2021-08-16 09:21:37,670.85999584198
2021-08-16 09:36:01,676.7699947357178
2021-08-16 09:50:25,639.2099895477295
2021-08-16 10:04:49,645.4099979400635
2021-08-16 10:19:13,669.579999923706
2021-08-16 10:33:37,667.8799991607666
2021-08-16 10:48:01,704.6799745559692
2021-08-16 11:02:25,679.7399768829346
2021-08-16 11:16:49,677.5199766159058
2021-08-16 11:31:13,700.9899778366089
2021-08-16 11:45:37,666.1599798202515
2021-08-16 12:00:01,610.6999816894531
2021-08-16 12:14:25,673.2099761962891
2021-08-16 12:28:49,672.0999841690063
2021-08-16 12:43:13,621.5399856567383
2021-08-16 12:57:37,653.1399869918823
2021-08-16 13:12:01,608.5399723052979
2021-08-16 13:26:25,644.2199859619141
2021-08-16 13:40:49,626.7600011825562
2021-08-16 13:55:13,648.8699855804443
2021-08-16 14:09:37,610.7900047302246
2021-08-16 14:24:01,630.6199970245361
2021-08-16 14:38:25,607.0399799346924
2021-08-16 14:52:49,622.7299747467041
2021-08-16 15:07:13,605.6699924468994
2021-08-16 15:21:37,603.5399961471558
2021-08-16 15:36:01,623.8499870300293
2021-08-16 15:50:25,635.6399936676025
2021-08-16 16:04:49,595.6399869918823
2021-08-16 16:19:13,623.3799867630005
2021-08-16 16:33:37,596.8599996566772
2021-08-16 16:48:01,606.859974861145
2021-08-16 17:02:25,628.620005607605
2021-08-16 17:16:49,611.9199848175049
2021-08-16 17:31:13,652.9299983978271
2021-08-16 17:45:37,641.0899810791016
2021-08-16 18:00:01,613.5799732208252
2021-08-16 18:14:25,631.1199970245361
2021-08-16 18:28:49,604.0399932861328
2021-08-16 18:43:13,624.309980392456
2021-08-16 18:57:37,499.3799858093262
2021-08-16 19:12:01,511.6799955368042
2021-08-16 19:26:25,450.61999130249023
2021-08-16 19:40:49,452.6499891281128
2021-08-16 19:55:13,428.2699899673462
2021-08-16 20:09:37,435.5099973678589
2021-08-16 20:24:01,447.0099983215332
2021-08-16 20:38:25,447.7799882888794
2021-08-16 20:52:49,437.4699945449829
2021-08-16 21:07:13,436.4999885559082
2021-08-16 21:21:37,470.5499858856201
2021-08-16 21:36:01,468.0799951553345
2021-08-16 21:50:25,437.18998622894287
2021-08-16 22:04:49,455.3499879837036
2021-08-16 22:19:13,421.0599956512451
2021-08-16 22:33:37,443.09999656677246
2021-08-16 22:48:01,452.8499984741211
2021-08-16 23:02:25,465.6899833679199
2021-08-16 23:16:49,439.04999256134033
2021-08-16 23:31:13,449.47998809814453
2021-08-16 23:45:37,461.26998710632324
2021-08-17 00:00:01,471.6299877166748
2021-08-17 00:14:25,434.76998710632324
2021-08-17 00:28:49,437.01998710632324
2021-08-17 00:43:13,461.15998363494873
2021-08-17 00:57:37,466.1399955749512
2021-08-17 01:12:01,422.0299835205078
2021-08-17 01:26:25,426.9599885940552
2021-08-17 01:40:49,434.96999645233154
2021-08-17 01:55:13,426.5099849700928
2021-08-17 02:09:37,398.8299970626831
2021-08-17 02:24:01,406.9699926376343
2021-08-17 02:38:25,393.7499952316284
2021-08-17 02:52:49,396.85999965667725
2021-08-17 03:07:13,414.55000019073486
2021-08-17 03:21:37,462.64999771118164
2021-08-17 03:36:01,422.3499927520752
2021-08-17 03:50:25,438.3699998855591
2021-08-17 04:04:49,418.2199983596802
2021-08-17 04:19:13,418.4799995422363
2021-08-17 04:33:37,400.1999912261963
2021-08-17 04:48:01,396.6799898147583
2021-08-17 05:02:25,416.46999168395996
2021-08-17 05:16:49,404.28998947143555
2021-08-17 05:31:13,421.82000160217285
2021-08-17 05:45:37,406.75
2021-08-17 06:00:01,437.36999130249023
2021-08-17 06:14:25,445.2299909591675
2021-08-17 06:28:49,421.86998748779297
2021-08-17 06:43:13,422.36999702453613
2021-08-17 06:57:37,451.8299903869629
2021-08-17 07:12:01,459.12998962402344
2021-08-17 07:26:25,439.39998626708984
2021-08-17 07:40:49,436.48999786376953
2021-08-17 07:55:13,466.2399797439575
2021-08-17 08:09:37,448.2199945449829
2021-08-17 08:24:01,475.15998458862305
2021-08-17 08:38:25,449.24999237060547
2021-08-17 08:52:49,582.2500019073486
2021-08-17 09:07:13,579.5599746704102
2021-08-17 09:21:37,713.8499851226807
2021-08-17 09:36:01,636.2099943161011
2021-08-17 09:50:25,715.1199951171875
2021-08-17 10:04:49,650.669979095459
2021-08-17 10:19:13,631.3899726867676
2021-08-17 10:33:37,654.4599666595459
2021-08-17 10:48:01,658.2399854660034
2021-08-17 11:02:25,646.5899925231934
2021-08-17 11:16:49,676.3299732208252
2021-08-17 11:31:13,640.5999717712402
2021-08-17 11:45:37,678.7999897003174
2021-08-17 12:00:01,674.5399875640869
2021-08-17 12:14:25,641.029974937439
2021-08-17 12:28:49,645.2299814224243
2021-08-17 12:43:13,660.4799880981445
2021-08-17 12:57:37,665.6099882125854
2021-08-17 13:12:01,638.2800016403198
2021-08-17 13:26:25,634.3199739456177
2021-08-17 13:40:49,648.0099802017212
2021-08-17 13:55:13,657.5500040054321
2021-08-17 14:09:37,643.7699928283691
2021-08-17 14:24:01,639.0899772644043
2021-08-17 14:38:25,665.3399820327759
2021-08-17 14:52:49,665.7899694442749
2021-08-17 15:07:13,630.3099994659424
2021-08-17 15:21:37,647.8899879455566
2021-08-17 15:36:01,632.2499847412109
2021-08-17 15:50:25,632.6199741363525
2021-08-17 16:04:49,686.8400020599365
2021-08-17 16:19:13,664.8900012969971
2021-08-17 16:33:37,638.0699825286865
2021-08-17 16:48:01,656.1199855804443
2021-08-17 17:02:25,625.6599922180176
2021-08-17 17:16:49,634.0199794769287
2021-08-17 17:31:13,653.0799732208252
2021-08-17 17:45:37,679.4999771118164
2021-08-17 18:00:01,641.4099750518799
2021-08-17 18:14:25,683.2799777984619
2021-08-17 18:28:49,641.9699897766113
2021-08-17 18:43:13,643.609992980957
2021-08-17 18:57:37,667.6599769592285
2021-08-17 19:12:01,645.739990234375
2021-08-17 19:26:25,697.7999782562256
2021-08-17 19:40:49,686.3999938964844
2021-08-17 19:55:13,692.7199821472168
2021-08-17 20:09:37,679.3999900817871
2021-08-17 20:24:01,650.3099918365479
2021-08-17 20:38:25,658.2099723815918
2021-08-17 20:52:49,685.0499801635742
2021-08-17 21:07:13,676.8899974822998
2021-08-17 21:21:37,691.749979019165
2021-08-17 21:36:01,670.1299991607666
2021-08-17 21:50:25,695.4599933624268
2021-08-17 22:04:49,692.6799736022949
2021-08-17 22:19:13,670.7099723815918
2021-08-17 22:33:37,668.5599918365479
2021-08-17 22:48:01,679.2399806976318
2021-08-17 23:02:25,676.7099781036377
2021-08-17 23:16:49,664.6799945831299
2021-08-17 23:31:13,673.8599910736084
2021-08-17 23:45:37,644.7099781036377
2021-08-18 00:00:01,638.129976272583
