DateTime,ANNEX_AE2_ACTIVE_POWER,ANNEX_AE4_ACTIVE_POWER,ANNEX_AE5_ACTIVE_POWER,ANNEX_AE7_ACTIVE_POWER,ANNEX_AE9_ACTIVE_POWER
2/14/2021 22:00,0.309600025,0.0006,0.33010003,0.034600005,0.126100004
2/14/2021 22:12,0.322300047,0.0006,0.310400009,0.034400005,0.115100004
2/14/2021 22:24,0.308800042,0.0007,0.331400007,0.034900002,0.127500013
2/14/2021 22:36,0.317800045,0.0006,0.306700021,0.034400005,0.116000004
2/14/2021 22:48,0.327500015,0.0006,0.309600025,0.034600005,0.115700006
2/14/2021 23:00,0.302200019,0.0006,0.328200042,0.034500003,0.122800007
2/14/2021 23:12,0.3134,0.0006,0.311399996,0.034500003,0.117900006
2/14/2021 23:24,0.301700026,0.0006,0.331500024,0.034600005,0.145500004
2/14/2021 23:36,0.315899998,0.0006,0.3125,0.034500003,0.128100008
2/14/2021 23:48,0.302700013,0.0006,0.336899996,0.034600005,0.118900008
2/15/2021 0:00,0.305400014,0.0007,0.337400019,0.034500003,0.120100006
2/15/2021 0:12,0.323900014,0.0006,0.308200032,0.034700003,0.126599997
2/15/2021 0:24,0.32280004,0.0006,0.345200032,0.034700003,0.124500006
2/15/2021 0:36,0.310700029,0.0006,0.31190002,0.034500003,0.116900004
2/15/2021 0:48,0.3125,0.0006,0.312600017,0.034600005,0.118700013
2/15/2021 1:00,0.319400012,0.0006,0.334000021,0.034299999,0.127400011
2/15/2021 1:12,0.322600007,0.0006,0.335000008,0.034500003,0.127599999
2/15/2021 1:24,0.312400013,0.0006,0.315500021,0.034000002,0.120100006
2/15/2021 1:36,0.332400024,0.0006,0.333200037,0.034500003,0.119700007
2/15/2021 1:48,0.307700038,0.0006,0.311200023,0.035400003,0.12560001
2/15/2021 2:00,0.307900012,0.0006,0.318600029,0.034900002,0.116700009
2/15/2021 2:12,0.322400004,0.0006,0.340000004,0.034500003,0.123700008
2/15/2021 2:24,0.312900007,0.0006,0.316400021,0.034200002,0.125
2/15/2021 2:36,0.328200042,0.0006,0.335800022,0.034400005,0.118200012
2/15/2021 2:48,0.325900018,0.0006,0.311200023,0.034400005,0.120400004
2/15/2021 3:00,0.315500021,0.0006,0.335500002,0.033600003,0.127000004
2/15/2021 3:12,0.314400017,0.0007,0.316900015,0.034299999,0.128400013
2/15/2021 3:24,0.334100008,0.0006,0.341200024,0.034500003,0.120600007
2/15/2021 3:36,0.307000011,0.0007,0.342600018,0.034400005,0.120200008
2/15/2021 3:48,0.3204,0.0006,0.317500025,0.034500003,0.146300003
2/15/2021 4:00,0.310500026,0.0007,0.337300032,0.034600005,0.127200007
2/15/2021 4:12,0.318100035,0.0006,0.317600012,0.0348,0.121100001
2/15/2021 4:24,0.32250002,0.0007,0.345000029,0.034600005,0.121300012
2/15/2021 4:36,0.3125,0.0006,0.323000014,0.034700003,0.126200005
2/15/2021 4:48,0.310400009,0.0007,0.319500029,0.034500003,0.126900002
2/15/2021 5:00,0.325300038,0.0006,0.348500013,0.035,0.119300008
2/15/2021 5:12,0.313300043,0.0006,0.32250002,0.034600005,0.130300015
2/15/2021 5:24,0.331900001,0.0006,0.350800037,0.035200004,0.120600007
2/15/2021 5:36,0.32130003,0.0006,0.327500015,0.035,0.122200012
2/15/2021 5:48,0.314500004,0.0006,0.350300044,0.034700003,0.130500004
2/15/2021 6:00,0.309800029,0.0007,0.325800031,0.0348,0.138500005
2/15/2021 6:12,0.323500007,0.0006,0.354000002,0.034900002,0.15610002
2/15/2021 6:24,0.311500013,0.0006,0.330300033,0.034900002,0.147800013
2/15/2021 6:36,0.318000019,0.0006,0.356700033,0.0348,0.160000011
2/15/2021 6:48,0.323700041,0.0006,0.345400006,0.0348,0.154200003
2/15/2021 7:00,0.311100006,0.0006,0.310500026,0.034900002,0.146600008
2/15/2021 7:12,0.313000023,0.0007,0.332200021,0.0348,0.142400011
2/15/2021 7:24,0.32070002,0.0006,0.307600021,0.035,0.153100014
2/15/2021 7:36,0.321100026,0.0007,0.333400011,0.034900002,0.151900023
2/15/2021 7:48,0.311600029,0.0006,0.308300018,0.035200004,0.141600013
2/15/2021 8:00,0.310900003,0.0006,0.331100017,0.035100006,0.151900023
2/15/2021 8:12,0.326300025,0.0006,0.300200015,0.034700003,0.141200006
2/15/2021 8:24,0.323700041,0.0006,0.300200015,0.0348,0.140100017
2/15/2021 8:36,0.310700029,0.0006,0.325600028,0.034900002,0.146300003
