,onefourtyfive_ago,onethirty_ago,onefifteen_ago,one_ago,fourtyfive_ago,thirty_ago,fifteen_ago,temp,feelslike,dew,humidity,precip,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,year,month,day,time,Percent Output
1816,0.6550400000000001,0.65968,0.6592,0.6559999999999999,0.64544,0.66464,0.6275200000000001,75.4,75.4,40.9,28.95,0.0,0,0,19.7,8.7,112.0,1020.4,20.1,9.9,704.0,2.5,7.0,2018,3,21,16.0,0.60992
1817,0.64544,0.66464,0.6275200000000001,0.60992,0.63488,0.61376,0.55952,76.3,76.3,41.6,28.8,0.0,0,0,18.3,8.3,122.0,1019.9,20.1,9.9,584.0,2.1,6.0,2018,3,21,17.0,0.564
1818,0.61376,0.55952,0.564,0.54976,0.13104,0.48064,0.45872,76.1,76.1,40.9,28.34,0.0,0,0,19.7,10.1,149.0,1019.8,20.1,9.9,314.0,1.1,3.0,2018,3,21,18.0,0.3392
1819,0.13104,0.48064,0.45872,0.3392,0.2752,0.29488,0.12688,74.2,74.2,40.2,29.34,0.0,0,0,18.3,10.5,147.0,1020.0,42.7,9.9,119.0,0.4,1.0,2018,3,21,19.0,0.152
1835,0.03952,0.04752,0.05728,0.07968,0.10512,0.13616,0.22,70.4,70.4,56.2,60.79,0.0,0,0,19.2,11.2,169.0,1025.1,75.1,9.9,280.0,1.0,3.0,2018,3,22,11.0,0.22527999999999998
1836,0.10512,0.13616,0.22,0.22527999999999998,0.24719999999999998,0.32192,0.28864,72.9,72.9,55.6,54.45,0.0,0,0,21.3,10.9,175.0,1024.7,89.0,9.9,642.0,2.3,6.0,2018,3,22,12.0,0.424
1837,0.24719999999999998,0.32192,0.28864,0.424,0.39552,0.47119999999999995,0.5448,75.7,75.7,56.0,50.46,0.0,0,0,23.2,11.0,157.0,1024.2,42.7,9.9,592.0,2.1,6.0,2018,3,22,13.0,0.5736
1838,0.39552,0.47119999999999995,0.5448,0.5736,0.57472,0.5331199999999999,0.61456,78.1,78.1,53.9,43.23,0.0,0,0,23.4,11.7,178.0,1023.4,32.6,9.9,842.0,3.0,8.0,2018,3,22,14.0,0.6215999999999999
1839,0.57472,0.5331199999999999,0.61456,0.6215999999999999,0.6208,0.48176,0.48591999999999996,79.2,79.2,52.9,40.15,0.0,0,0,25.6,12.8,156.0,1022.5,50.0,9.9,562.0,2.0,6.0,2018,3,22,15.0,0.51088
1840,0.6208,0.48176,0.48591999999999996,0.51088,0.35968000000000006,0.35104,0.44768,79.8,79.8,52.7,39.06,0.0,0,0,25.7,18.1,162.0,1021.6,80.2,9.9,467.0,1.7,5.0,2018,3,22,16.0,0.30976
1841,0.35968000000000006,0.35104,0.44768,0.30976,0.22143999999999997,0.33520000000000005,0.256,79.8,79.8,52.9,39.38,0.0,0,0,25.0,11.0,170.0,1021.0,97.5,9.9,277.0,1.0,3.0,2018,3,22,17.0,0.28464
1842,0.22143999999999997,0.33520000000000005,0.256,0.28464,0.42128,0.46271999999999996,0.45808,77.3,77.3,52.3,41.81,0.0,0,0,28.4,15.1,163.0,1020.6,36.8,9.9,424.0,1.5,4.0,2018,3,22,18.0,0.41200000000000003
1843,0.42128,0.46271999999999996,0.45808,0.41200000000000003,0.38528,0.31968,0.26655999999999996,74.2,74.2,50.8,43.92,0.0,0,0,25.1,14.2,168.0,1020.7,6.2,9.9,169.0,0.6,2.0,2018,3,22,19.0,0.18816
1844,0.38528,0.31968,0.26655999999999996,0.18816,0.08048,0.00592,-0.00416,71.6,71.6,49.6,45.78,0.0,0,0,24.9,13.1,151.0,1021.2,6.2,9.9,26.0,0.1,0.0,2018,3,22,20.0,-0.00192
1858,0.00592,0.01168,0.01728,0.03232,0.0504,0.05712,0.06464,65.5,65.5,60.8,84.9,0.0,0,0,22.8,8.0,190.0,1019.3,100.0,9.8,56.0,0.2,1.0,2018,3,23,10.0,0.06496
1859,0.0504,0.05712,0.06464,0.06496,0.08096,0.07376,0.08848,68.5,68.5,61.5,78.4,0.0,0,0,31.1,9.2,184.0,1019.1,100.0,9.8,113.0,0.4,1.0,2018,3,23,11.0,0.10800000000000001
1860,0.08096,0.07376,0.08848,0.10800000000000001,0.11808,0.12592,0.1328,70.7,70.7,62.1,74.1,0.0,0,0,25.3,11.6,200.0,1019.0,100.0,9.9,145.0,0.5,1.0,2018,3,23,12.0,0.14768
1861,0.11808,0.12592,0.1328,0.14768,0.14096,0.12528,0.12576,72.2,72.2,62.1,70.53,0.0,0,0,24.4,11.3,190.0,1018.7,100.0,9.9,153.0,0.6,2.0,2018,3,23,13.0,0.11856
1862,0.14096,0.12528,0.12576,0.11856,0.12960000000000002,0.16928,0.20176,73.6,73.6,62.3,67.88,0.0,0,0,24.4,11.7,198.0,1017.7,100.0,9.9,219.0,0.8,2.0,2018,3,23,14.0,0.23344
1863,0.12960000000000002,0.16928,0.20176,0.23344,0.34048,0.2536,0.25712,76.9,76.9,62.1,60.27,0.0,0,0,29.1,11.7,178.0,1016.4,100.0,9.9,317.0,1.1,3.0,2018,3,23,15.0,0.22527999999999998
1864,0.34048,0.2536,0.25712,0.22527999999999998,0.23152,0.32016,0.44816,79.2,79.2,61.6,54.93,0.0,0,0,22.8,13.1,182.0,1015.3,100.0,9.9,311.0,1.1,3.0,2018,3,23,16.0,0.39520000000000005
1865,0.23152,0.32016,0.44816,0.39520000000000005,0.30528,0.27792,0.26304,79.0,79.0,61.4,54.94,0.0,0,0,21.3,12.7,185.0,1014.2,89.0,9.9,256.0,0.9,3.0,2018,3,23,17.0,0.32336
1866,0.30528,0.27792,0.26304,0.32336,0.22288,0.18896000000000002,0.34384,79.9,79.9,60.6,51.89,0.0,0,0,25.9,13.6,169.0,1013.5,89.0,9.9,236.0,0.8,2.0,2018,3,23,18.0,0.31744
1867,0.26304,0.32336,0.22288,0.18896000000000002,0.34384,0.31744,0.1832,79.9,79.9,66.5,63.77,0.0,0,0,17.3,8.8,180.0,1009.4,6.2,9.9,54.0,0.2,1.0,2018,5,18,10.0,0.15408
1868,0.18896000000000002,0.34384,0.31744,0.1832,0.15408,0.08032,0.05296,76.6,76.6,60.4,57.29,0.0,0,0,24.9,14.7,163.0,1013.2,58.8,9.9,96.0,0.3,1.0,2018,3,23,19.0,0.0528
1869,0.15408,0.08032,0.05296,0.0528,0.0592,0.01504,-0.00192,74.0,74.0,60.4,62.57,0.0,0,0,22.8,10.4,163.0,1013.3,20.1,9.9,25.0,0.1,0.0,2018,3,23,20.0,-0.00192
1887,0.16128,0.22016,0.28896,0.39376,0.44543999999999995,0.41119999999999995,0.45984,80.3,82.3,65.5,60.75,0.0,0,0,16.1,8.9,223.0,1012.8,84.5,9.9,836.0,3.0,8.0,2018,3,24,14.0,0.39632
1889,0.45520000000000005,0.47008000000000005,0.45376,0.5428799999999999,0.56192,0.36416,0.40543999999999997,83.5,85.4,65.2,54.1,0.0,0,0,17.2,4.7,190.0,1010.8,89.0,9.9,511.0,1.8,5.0,2018,3,24,16.0,0.39248
1936,0.51392,0.52256,0.53744,0.59936,0.55584,0.556,0.5632,85.6,85.7,60.6,43.08,0.0,0,0,28.5,16.6,161.0,1009.5,14.2,9.9,776.0,2.8,8.0,2018,3,26,15.0,0.64416
1937,0.55584,0.556,0.5632,0.64416,0.6524800000000001,0.59648,0.51088,86.3,86.2,60.4,41.88,0.0,0,0,26.7,13.6,156.0,1008.8,12.9,9.9,551.0,2.0,6.0,2018,3,26,16.0,0.6504000000000001
1938,0.6524800000000001,0.59648,0.51088,0.6504000000000001,0.61904,0.6115200000000001,0.53936,84.1,84.0,59.4,43.19,0.0,0,0,27.8,16.7,160.0,1008.3,9.1,9.9,576.0,2.1,6.0,2018,3,26,17.0,0.5488000000000001
1939,0.61904,0.6115200000000001,0.53936,0.5488000000000001,0.544,0.5168,0.45712,83.0,82.7,58.0,42.66,0.0,0,0,28.2,13.8,151.0,1008.4,11.3,9.9,292.0,1.1,3.0,2018,3,26,18.0,0.30591999999999997
1940,0.544,0.5168,0.45712,0.30591999999999997,0.2912,0.14816000000000001,0.041120000000000004,79.9,79.9,57.9,47.04,0.0,0,0,25.0,14.0,158.0,1009.3,14.2,9.9,98.0,0.4,1.0,2018,3,26,19.0,0.02416
1941,0.2912,0.14816000000000001,0.041120000000000004,0.02416,0.008159999999999999,-0.0016,-0.0044800000000000005,76.9,76.9,58.8,53.69,0.0,0,0,21.6,11.6,152.0,1009.9,47.1,9.9,11.0,0.0,0.0,2018,3,26,20.0,-0.0016
1955,0.03056,0.031200000000000002,0.0352,0.04704,0.07904,0.08528000000000001,0.12896000000000002,74.9,74.9,64.9,70.88,0.0,0,0,19.3,13.2,148.0,1014.2,52.2,9.8,284.0,1.0,3.0,2018,3,27,10.0,0.15344
1956,0.07904,0.08528000000000001,0.12896000000000002,0.15344,0.18719999999999998,0.15408,0.23536,75.8,75.8,65.3,69.97,0.0,0,0,21.1,11.2,158.0,1014.3,96.9,9.8,221.0,0.8,2.0,2018,3,27,11.0,0.23199999999999998
1957,0.18719999999999998,0.15408,0.23536,0.23199999999999998,0.2608,0.19984000000000002,0.21488,78.7,78.7,64.9,62.49,0.0,0,0,17.5,9.2,157.0,1014.2,89.0,9.9,241.0,0.9,2.0,2018,3,27,12.0,0.20544
1958,0.2608,0.19984000000000002,0.21488,0.20544,0.20912,0.18704,0.16416,78.4,78.4,64.7,62.74,0.0,0,0,19.2,10.8,162.0,1014.0,94.6,9.8,307.0,1.1,3.0,2018,3,27,13.0,0.24495999999999998
1959,0.20912,0.18704,0.16416,0.24495999999999998,0.24495999999999998,0.17808,0.1264,79.1,79.1,64.3,60.77,0.0,0,0,16.1,8.3,160.0,1013.2,96.9,9.9,235.0,0.8,2.0,2018,3,27,14.0,0.15904
1960,0.24495999999999998,0.17808,0.1264,0.15904,0.11552,0.25920000000000004,0.36192,79.0,79.0,64.3,60.97,0.0,0,0,20.8,8.9,149.0,1012.5,91.5,9.9,244.0,0.9,2.0,2018,3,27,15.0,0.22016
1961,0.11552,0.25920000000000004,0.36192,0.22016,0.14464,0.33776000000000006,0.29712,80.6,82.0,63.2,55.65,0.0,0,0,17.2,11.7,145.0,1011.6,89.0,9.9,337.0,1.2,3.0,2018,3,27,16.0,0.13776
1962,0.14464,0.33776000000000006,0.29712,0.13776,0.18864,0.13168,0.15023999999999998,80.3,81.6,62.9,55.39,0.0,0,0,16.2,9.6,149.0,1011.5,94.6,9.8,140.0,0.5,1.0,2018,3,27,17.0,0.032639999999999995
1963,0.18864,0.13168,0.15023999999999998,0.032639999999999995,0.0014399999999999999,0.0152,0.0057599999999999995,68.1,68.1,61.7,80.2,0.0,0,0,22.5,13.4,8.0,1012.4,97.5,9.8,16.0,0.1,0.0,2018,3,27,18.0,0.00544
1964,0.0014399999999999999,0.0152,0.0057599999999999995,0.00544,0.00768,0.00384,-0.0016,64.2,64.2,61.5,90.74,0.17,0,0,21.4,11.8,15.0,1012.9,100.0,9.9,14.0,0.1,0.0,2018,3,27,19.0,0.00096
1977,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,0.00064,60.3,60.3,59.5,97.07,0.06,0,0,30.0,12.3,100.0,1009.8,100.0,6.6,24.0,0.1,0.0,2018,3,28,8.0,0.01424
2005,0.16768,0.17216,0.23920000000000002,0.25584,0.30112,0.38752000000000003,0.4064,68.2,68.2,60.6,76.83,0.0,0,0,17.2,5.6,208.0,1012.9,52.9,9.9,507.0,1.8,5.0,2018,3,29,12.0,0.45311999999999997
2006,0.30112,0.38752000000000003,0.4064,0.45311999999999997,0.49456000000000006,0.52608,0.5479999999999999,73.9,73.9,58.8,59.36,0.0,0,0,17.2,5.5,238.0,1012.3,6.2,9.1,772.0,2.8,8.0,2018,3,29,13.0,0.57216
2009,0.63104,0.63648,0.64672,0.64656,0.65024,0.6507200000000001,0.64864,83.3,81.1,43.8,24.95,0.0,0,0,16.1,7.3,222.0,1010.4,6.2,9.9,718.0,2.6,7.0,2018,3,29,16.0,0.6462399999999999
2010,0.65024,0.6507200000000001,0.64864,0.6462399999999999,0.6304,0.61712,0.59728,84.3,81.8,44.5,24.86,0.0,0,0,18.3,4.7,218.0,1010.5,6.2,9.9,637.0,2.3,6.0,2018,3,29,17.0,0.57264
2012,0.54976,0.5264,0.49744,0.45808,0.41664,0.36560000000000004,0.30304,80.1,78.9,40.2,24.14,0.0,0,0,17.4,10.2,338.0,1011.9,6.2,9.9,196.0,0.7,2.0,2018,3,29,19.0,0.23135999999999998
2028,0.03552,0.04352,0.054720000000000005,0.05776,0.0632,0.10976000000000001,0.18272,64.1,64.1,45.8,51.33,0.0,0,0,23.7,10.6,50.0,1026.3,6.2,9.9,472.0,1.7,5.0,2018,3,30,11.0,0.22448
2029,0.0632,0.10976000000000001,0.18272,0.22448,0.2816,0.36,0.41456000000000004,66.7,66.7,46.0,47.34,0.0,0,0,18.3,7.3,32.0,1026.4,6.2,9.9,582.0,2.1,6.0,2018,3,30,12.0,0.45887999999999995
2030,0.2816,0.36,0.41456000000000004,0.45887999999999995,0.49536,0.52752,0.5552,69.5,69.5,46.7,43.97,0.0,0,0,16.1,8.9,8.0,1025.6,6.2,9.9,802.0,2.9,8.0,2018,3,30,13.0,0.58064
2031,0.49536,0.52752,0.5552,0.58064,0.59904,0.61648,0.63168,69.8,69.8,47.6,45.1,0.0,0,0,21.6,6.3,58.0,1024.7,6.2,9.9,902.0,3.2,9.0,2018,3,30,14.0,0.6430400000000001
2051,0.01808,0.022559999999999997,0.0392,0.06336,0.10096,0.09519999999999999,0.08432,64.2,64.2,60.7,88.38,0.0,0,0,17.2,9.0,185.0,1020.7,100.0,9.4,109.0,0.4,1.0,2018,3,31,10.0,0.1024
2053,0.09183999999999999,0.1216,0.18944,0.228,0.2288,0.348,0.24816,71.7,71.7,60.7,68.32,0.0,0,0,17.5,8.3,192.0,1020.9,89.7,9.9,323.0,1.2,3.0,2018,3,31,12.0,0.26592
2054,0.2288,0.348,0.24816,0.26592,0.37552,0.36624,0.38128,75.6,75.6,59.9,58.26,0.0,0,0,18.9,12.1,179.0,1019.5,89.7,9.9,326.0,1.2,3.0,2018,3,31,13.0,0.52848
2055,0.37552,0.36624,0.38128,0.52848,0.59008,0.56992,0.5216,77.4,77.4,58.5,52.29,0.0,0,0,24.9,8.7,192.0,1018.7,50.0,9.9,809.0,2.9,8.0,2018,3,31,14.0,0.604
2056,0.59008,0.56992,0.5216,0.604,0.5539200000000001,0.6419199999999999,0.50528,79.4,79.4,58.4,48.76,0.0,0,0,21.9,10.9,181.0,1017.3,42.7,9.9,735.0,2.6,7.0,2018,3,31,15.0,0.48208
2057,0.5539200000000001,0.6419199999999999,0.50528,0.48208,0.65664,0.6368,0.62624,81.6,81.7,58.4,45.39,0.0,0,0,20.0,10.0,171.0,1016.2,21.7,9.9,698.0,2.5,7.0,2018,3,31,16.0,0.55008
2058,0.65664,0.6368,0.62624,0.55008,0.66128,0.54432,0.49520000000000003,81.3,81.5,58.2,45.36,0.0,0,0,23.0,8.5,180.0,1015.3,20.1,9.9,577.0,2.1,6.0,2018,3,31,17.0,0.59328
2059,0.66128,0.54432,0.49520000000000003,0.59328,0.5696,0.52704,0.4888,80.8,81.0,57.1,44.39,0.0,0,0,23.3,11.5,161.0,1014.7,20.1,9.9,404.0,1.5,4.0,2018,3,31,18.0,0.41952
2060,0.5696,0.52704,0.4888,0.41952,0.39280000000000004,0.33376,0.27392,78.3,78.3,57.5,48.89,0.0,0,0,23.8,14.7,163.0,1014.3,11.3,9.9,149.0,0.5,1.0,2018,3,31,19.0,0.18111999999999998
2076,0.11231999999999999,0.18288000000000001,0.14864,0.11903999999999999,0.1616,0.19744,0.28815999999999997,71.3,71.3,60.9,69.7,0.0,0,0,18.3,8.4,176.0,1016.0,97.5,9.9,447.0,1.6,4.0,2018,4,1,11.0,0.25632
2079,0.23024,0.23952,0.244,0.30944,0.42928,0.28736,0.408,77.2,77.2,63.2,62.13,0.0,0,0,23.0,8.3,145.0,1014.3,100.0,9.9,417.0,1.5,4.0,2018,4,1,14.0,0.3712
2080,0.42928,0.28736,0.408,0.3712,0.512,0.42976,0.5616,79.4,79.4,62.7,56.67,0.0,0,0,19.7,10.2,159.0,1012.8,89.0,9.9,487.0,1.8,5.0,2018,4,1,15.0,0.58272
2103,0.42031999999999997,0.46991999999999995,0.32592,0.2992,0.30079999999999996,0.29584,0.4512,79.9,79.9,65.9,62.39,0.0,0,0,17.2,8.5,118.0,1008.2,89.0,9.9,763.0,2.7,8.0,2018,4,2,14.0,0.26608
2104,0.30079999999999996,0.29584,0.4512,0.26608,0.47119999999999995,0.55584,0.36688000000000004,81.7,83.1,63.6,54.3,0.0,0,0,19.7,11.5,177.0,1007.0,89.0,9.9,667.0,2.4,7.0,2018,4,2,15.0,0.33424
2105,0.47119999999999995,0.55584,0.36688000000000004,0.33424,0.4224,0.348,0.37856,83.2,84.4,63.5,51.56,0.0,0,0,23.0,9.9,168.0,1006.5,89.0,9.9,492.0,1.8,5.0,2018,4,2,16.0,0.49312
2106,0.4224,0.348,0.37856,0.49312,0.3544,0.21136,0.19808,81.8,83.0,62.9,52.72,0.0,0,0,21.9,11.7,158.0,1005.9,42.7,9.9,396.0,1.4,4.0,2018,4,2,17.0,0.16399999999999998
2107,0.3544,0.21136,0.19808,0.16399999999999998,0.1496,0.16848,0.17632,81.7,83.0,63.3,53.68,0.0,0,0,24.2,13.7,151.0,1005.9,25.2,9.8,231.0,0.8,2.0,2018,4,2,18.0,0.25392
2108,0.1496,0.16848,0.17632,0.25392,0.10192,0.16576000000000002,0.14144,78.2,78.2,63.1,59.76,0.0,0,0,23.3,10.0,160.0,1006.3,89.0,9.8,112.0,0.4,1.0,2018,4,2,19.0,0.13744
2109,0.10192,0.16576000000000002,0.14144,0.13744,0.05392,0.0064,-0.0028799999999999997,75.3,75.3,64.0,67.99,0.0,0,0,20.8,10.0,142.0,1006.8,42.7,9.9,13.0,0.0,0.0,2018,4,2,20.0,-0.004
2124,0.05344,0.08624000000000001,0.08,0.08208,0.0616,0.09872,0.08096,73.8,73.8,66.8,78.85,0.0,0,0,18.3,6.3,192.0,1008.1,100.0,8.9,170.0,0.6,2.0,2018,4,3,11.0,0.2232
2125,0.0616,0.09872,0.08096,0.2232,0.15424,0.19568000000000002,0.16288,75.4,75.4,67.2,75.58,0.0,0,0,21.9,7.9,194.0,1007.8,100.0,9.8,199.0,0.7,2.0,2018,4,3,12.0,0.07872
2126,0.15424,0.19568000000000002,0.16288,0.07872,0.07152,0.07168000000000001,0.10800000000000001,76.1,76.1,67.2,73.98,0.0,0,0,16.1,7.2,220.0,1008.6,100.0,8.9,111.0,0.4,1.0,2018,4,3,13.0,0.11776
2132,0.13872,0.14688,0.12272,0.0664,0.068,0.0864,0.0088,77.3,77.3,60.8,56.86,0.0,0,0,19.4,10.3,21.0,1009.7,91.5,9.9,70.0,0.3,1.0,2018,4,3,19.0,0.017920000000000002
2133,0.068,0.0864,0.0088,0.017920000000000002,0.03888,0.00592,-0.00272,70.7,70.7,52.2,52.05,0.0,0,0,28.0,12.5,25.0,1011.8,46.3,9.9,12.0,0.0,0.0,2018,4,3,20.0,-0.00336
2146,-0.00032,0.00768,0.01552,0.022080000000000002,0.027839999999999997,0.03312,0.0368,52.2,52.2,27.2,37.77,0.0,0,0,17.7,10.8,17.0,1026.7,6.4,9.9,205.0,0.7,2.0,2018,4,4,9.0,0.04176
2147,0.027839999999999997,0.03312,0.0368,0.04176,0.07872,0.08688000000000001,0.06848,54.2,54.2,29.1,37.99,0.0,0,0,19.7,11.9,35.0,1026.7,32.0,9.9,382.0,1.4,4.0,2018,4,4,10.0,0.07984
2148,0.07872,0.08688000000000001,0.06848,0.07984,0.12848,0.16463999999999998,0.21376,58.0,58.0,29.1,33.16,0.0,0,0,24.2,9.6,30.0,1026.7,11.6,9.9,495.0,1.8,5.0,2018,4,4,11.0,0.29408
2149,0.12848,0.16463999999999998,0.21376,0.29408,0.36832,0.3856,0.45424,61.9,61.9,29.1,28.83,0.0,0,0,24.8,8.8,42.0,1026.3,31.1,9.9,591.0,2.1,6.0,2018,4,4,12.0,0.46671999999999997
2150,0.36832,0.3856,0.45424,0.46671999999999997,0.52416,0.55728,0.54352,63.9,63.9,30.1,27.95,0.0,0,0,25.9,10.8,36.0,1025.5,47.1,9.9,601.0,2.2,6.0,2018,4,4,13.0,0.48704000000000003
2151,0.52416,0.55728,0.54352,0.48704000000000003,0.5968,0.64544,0.632,65.1,65.1,31.2,28.04,0.0,0,0,19.7,8.0,52.0,1024.8,20.1,9.9,933.0,3.4,9.0,2018,4,4,14.0,0.65744
2152,0.5968,0.64544,0.632,0.65744,0.66912,0.6593600000000001,0.6712,67.9,67.9,33.8,28.28,0.0,0,0,18.3,8.0,28.0,1023.5,20.1,9.9,854.0,3.1,9.0,2018,4,4,15.0,0.66752
2161,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,83.7,86.1,66.4,56.06,0.0,0,0,17.2,9.0,180.0,1009.1,6.2,9.9,573.0,2.1,6.0,2018,5,18,11.0,0.33792
2174,0.15616,0.15888,0.19440000000000002,0.29392,0.31664000000000003,0.37264,0.40143999999999996,72.2,72.2,54.8,54.35,0.0,0,0,21.9,10.1,185.0,1018.3,11.3,9.9,526.0,1.9,5.0,2018,4,5,12.0,0.3592
2175,0.31664000000000003,0.37264,0.40143999999999996,0.3592,0.38671999999999995,0.42688000000000004,0.33968000000000004,74.2,74.2,58.1,57.14,0.0,0,0,18.0,8.7,198.0,1017.7,89.0,9.9,372.0,1.3,4.0,2018,4,5,13.0,0.41984
2176,0.38671999999999995,0.42688000000000004,0.33968000000000004,0.41984,0.5367999999999999,0.5281600000000001,0.41375999999999996,76.0,76.0,59.5,56.67,0.0,0,0,16.1,6.2,178.0,1016.4,61.0,9.9,479.0,1.7,5.0,2018,4,5,14.0,0.28464
2177,0.5367999999999999,0.5281600000000001,0.41375999999999996,0.28464,0.26496,0.2248,0.15952,75.7,75.7,60.3,58.9,0.0,0,0,16.1,9.3,156.0,1015.6,100.0,9.9,242.0,0.9,2.0,2018,4,5,15.0,0.18192
2179,0.20512,0.16896,0.2256,0.11776,0.1672,0.08976,0.12512,76.2,76.2,61.6,60.56,0.0,0,0,19.5,7.3,168.0,1013.8,97.5,9.9,137.0,0.5,1.0,2018,4,5,17.0,0.12528
2181,0.11776,0.16288,0.324,0.24608,0.19824000000000003,0.1344,0.1864,74.2,74.2,62.9,67.77,0.0,0,0,18.3,10.0,165.0,1012.8,80.9,9.9,98.0,0.4,1.0,2018,4,5,19.0,0.0776
2182,0.19824000000000003,0.1344,0.1864,0.0776,0.0176,-0.0016,-0.00432,73.0,73.0,63.5,72.07,0.0,0,0,16.1,8.2,157.0,1012.7,97.5,9.9,28.0,0.1,0.0,2018,4,5,20.0,-0.00272
2195,-0.00192,0.00048,0.00624,0.022080000000000002,0.03232,0.04032,0.05296,72.2,72.2,67.6,85.57,0.0,0,0,16.1,8.6,182.0,1010.1,100.0,8.5,59.0,0.2,1.0,2018,4,6,9.0,0.05056
2196,0.03232,0.04032,0.05296,0.05056,0.0592,0.09119999999999999,0.11968,74.0,74.0,67.5,80.27,0.0,0,0,21.9,9.1,198.0,1010.1,100.0,9.8,126.0,0.5,1.0,2018,4,6,10.0,0.1392
2197,0.0592,0.09119999999999999,0.11968,0.1392,0.18975999999999998,0.17696,0.27584,75.1,75.1,68.4,79.49,0.0,0,0,20.9,11.0,193.0,1009.1,100.0,9.9,247.0,0.9,2.0,2018,4,6,11.0,0.17376000000000003
2198,0.18975999999999998,0.17696,0.27584,0.17376000000000003,0.15968,0.2048,0.24928,77.5,77.5,67.5,71.49,0.0,0,0,19.8,11.7,191.0,1008.9,99.4,9.9,278.0,1.0,3.0,2018,4,6,12.0,0.2904
2199,0.2048,0.24928,0.2904,0.31488,0.37232,0.40143999999999996,0.35136,80.9,83.5,67.4,63.58,0.0,0,0,22.8,12.1,198.0,1007.7,91.5,9.9,639.0,2.3,6.0,2018,4,6,13.0,0.36304000000000003
2200,0.37232,0.40143999999999996,0.35136,0.36304000000000003,0.4632,0.33664,0.36192,81.8,84.3,67.0,60.86,0.0,0,0,24.2,11.9,205.0,1006.8,89.0,9.9,687.0,2.5,7.0,2018,4,6,14.0,0.48752
2201,0.4632,0.33664,0.36192,0.48752,0.36912,0.31776,0.45808,83.8,86.6,67.2,57.34,0.0,0,0,25.0,12.2,201.0,1005.5,61.0,9.9,381.0,1.4,4.0,2018,4,6,15.0,0.3528
2202,0.36912,0.31776,0.45808,0.3528,0.26944,0.32671999999999995,0.24144,82.6,85.2,67.2,59.78,0.0,0,0,19.7,10.4,208.0,1005.1,58.8,9.9,345.0,1.2,3.0,2018,4,6,16.0,0.43119999999999997
2203,0.26944,0.32671999999999995,0.24144,0.43119999999999997,0.38736,0.28048,0.19888000000000003,83.0,85.4,66.5,57.63,0.0,0,0,20.4,11.3,209.0,1004.3,57.5,9.9,464.0,1.7,5.0,2018,4,6,17.0,0.29776
2204,0.38736,0.28048,0.19888000000000003,0.29776,0.29728,0.16463999999999998,0.0904,82.3,85.0,67.2,60.18,0.0,0,0,18.3,9.7,190.0,1004.1,22.6,9.9,150.0,0.5,2.0,2018,4,6,18.0,0.10496
2218,-0.0008,-0.0008,-0.0008,-0.0008,-0.0017599999999999998,-0.0017599999999999998,0.0016,49.0,44.0,41.8,76.22,0.0,0,0,21.7,12.5,350.0,1014.0,97.0,9.9,12.0,0.0,0.0,2018,4,7,8.0,0.008159999999999999
2219,-0.0017599999999999998,-0.0017599999999999998,0.0016,0.008159999999999999,0.01248,0.01744,0.0216,47.4,41.3,39.5,73.96,0.0,0,0,25.7,15.0,340.0,1015.7,97.0,9.9,29.0,0.1,0.0,2018,4,7,9.0,0.024
2220,0.01248,0.01744,0.0216,0.024,0.04288,0.06384000000000001,0.05136,44.5,37.2,38.6,79.8,0.0,0,0,27.9,16.1,343.0,1016.9,97.0,8.6,49.0,0.2,0.0,2018,4,7,10.0,0.05744
2221,0.04288,0.06384000000000001,0.05136,0.05744,0.092,0.07519999999999999,0.07744,43.4,35.6,37.8,80.43,0.0,0,0,28.0,16.9,340.0,1017.7,97.0,6.9,95.0,0.3,1.0,2018,4,7,11.0,0.06672
2222,0.092,0.07519999999999999,0.07744,0.06672,0.0904,0.08672,0.11871999999999999,42.5,34.9,36.8,80.06,0.0,0,0,24.0,15.5,343.0,1018.3,97.0,9.7,118.0,0.4,1.0,2018,4,7,12.0,0.11471999999999999
2223,0.0904,0.08672,0.11871999999999999,0.11471999999999999,0.15839999999999999,0.12464,0.12896000000000002,43.2,36.6,35.6,74.29,0.0,0,0,28.8,12.9,350.0,1018.3,97.0,9.9,155.0,0.6,2.0,2018,4,7,13.0,0.16879999999999998
2224,0.12464,0.12896000000000002,0.16879999999999998,0.00464,0.14128,0.17488,0.21312,43.2,37.2,34.7,71.79,0.0,0,0,29.4,10.9,341.0,1018.4,97.0,9.9,210.0,0.8,2.0,2018,4,7,14.0,0.20912
2225,0.14128,0.17488,0.21312,0.20912,0.21056,0.24144,0.24384,43.8,37.0,34.6,69.87,0.0,0,0,23.5,13.8,347.0,1018.2,97.0,9.9,263.0,0.9,3.0,2018,4,7,15.0,0.2488
2226,0.21056,0.24144,0.24384,0.2488,0.19184,0.13632,0.15472,43.2,36.9,34.6,71.5,0.0,0,0,22.7,11.9,341.0,1018.0,97.0,9.9,208.0,0.7,2.0,2018,4,7,16.0,0.184
2227,0.19184,0.13632,0.15472,0.184,0.14512,0.14688,0.1112,43.0,36.8,34.4,71.53,0.0,0,0,22.4,11.3,356.0,1018.0,97.0,9.9,155.0,0.6,2.0,2018,4,7,17.0,0.08112
