,temp,feelslike,dew,humidity,precip,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,month,day,time,onefourtyfive_ago,onethirty_ago,onefifteen_ago,one_ago,fourtyfive_ago,thirty_ago,fifteen_ago,Percent Output
52243,1.2079918395915343,1.1554253661616825,0.6204751161464227,-0.9678965544496183,-0.09736502153830026,1.422315160577987,-0.03577184834486526,-1.7505970665855477,-0.9123538407608137,0.3758723011902779,-0.5164525599090104,-0.5364203312972504,-0.6351752151001705,-0.3782986014125394,0.256874675448223,1.2296649470335799,2.5235566745456675,2.6325260723374804,2.440144080815639,0.9488293100295525,1.4379338650981872,-0.13868012223235712,-0.1603273805069278,-0.0029686270100078723
52259,0.945059257145312,0.8875404992487093,0.5327527749134886,-0.7639093040672768,-0.09736502153830026,0.745739466943227,-0.10085378477438398,-1.5689051823847564,-0.9123538407608137,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,0.256874675448223,1.3742058783453712,2.633188314512264,2.4402686929392807,0.9487656752571848,1.4377969538204887,-0.13875885476889394,-0.16040491483078986,-0.6616357820565154,-0.000809625548183965
52275,0.741884079800504,0.7160941844244071,0.501423367330298,-0.5496054571138742,-0.09736502153830026,0.39392010625315177,0.029310088084653452,-1.3872132981839649,-1.0367220105793782,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,0.256874675448223,1.5187468096571628,2.440900114611605,0.9488919607385583,1.4377019235374693,-0.13883889441494968,-0.160482846835918,-0.661694730675349,-0.6509126076918184,-0.000753401551782301
52291,0.5805390860266866,0.5017862908940286,0.5515504194634032,-0.22744628237210743,-0.09736502153830026,0.12328982879924787,0.31753009227252205,-1.0843934911826572,-0.9123538407608137,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,0.256874675448223,1.6632877409689544,0.949284301963694,1.4378276604221563,-0.13883269246267554,-0.16056210289309872,-0.6617541907783585,-0.6509719538658397,-0.6506333583594043,-0.0008770943438659624
52307,0.5267574214354136,0.4535670148496932,0.6580704052462512,0.036564802605498235,-0.09736502153830026,1.3681891050872057,-0.08225894579452149,-1.2660853753834487,-0.42951271087697557,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,0.3696146792272396,-1.6611536792022503,1.4382983822222353,-0.13870518667320927,-0.16055450614255554,-0.6618153658747619,-0.6510318090897501,-0.6506927148864253,-0.651247706890715,-0.0009445631395479594
52323,0.3713881681717374,0.31426688405494746,0.8460468507453949,0.677131662426828,-0.09736502153830026,1.7200084657772812,0.2059610583933471,-1.3266493367837067,-0.38317947114064765,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,0.3696146792272396,-1.5166127478904587,-0.13848719657394976,-0.16042697598076047,-0.6617755847816411,-0.6510933709446728,-0.6507525803999425,-0.6513070406411368,-0.6515828060896118,-0.0010907455301922863
52339,0.3534609466413125,0.2981937920401685,0.8711103768119478,0.7648227332808456,-0.09736502153830026,2.3153950761758697,0.020012668594722206,-1.1903804236331217,1.1165543413773347,0.26478849120858167,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,0.3696146792272396,-1.3720718165786674,-0.16021246807013195,-0.6616474922393233,-0.6510542782866874,-0.6508141523267017,-0.651366883517519,-0.651642127416434,-0.6523088543538882,-0.001135724727313618
52355,0.3654124276615955,0.30890918671668754,0.8711103768119478,0.7390312418531934,-0.09736502153830026,0.31273102301698064,0.09439202451417217,-1.0692525008326057,1.0580281438156571,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,0.3696146792272396,-1.2275308852668758,-0.6615133342648175,-0.6509261977738995,-0.6507750775967146,-0.651428433286238,-0.6517019579452881,-0.6523681487629112,-0.6525322538198194,-0.0010232767345102894
52371,0.3654124276615955,0.30890918671668754,0.8711103768119478,0.7390312418531934,-0.09736502153830026,2.0447647987219657,0.010715249104790962,-1.3417903271337757,-0.42951271087697557,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,0.3696146792272396,-1.0829899539550842,-0.6507903210841826,-0.6506469973971957,-0.6513893191146546,-0.6517634956278033,-0.6524279525387876,-0.6525915399464426,-0.6519737551549913,-0.0009782975373889577
52387,0.3654124276615955,0.30890918671668754,0.8711103768119478,0.7390312418531934,-0.09736502153830026,0.39392010625315177,0.07579718553430967,-1.311508346433638,0.7678357475723404,0.26478849120858167,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,0.3696146792272396,-0.9384490226432928,-0.6505110759492702,-0.6512612382259438,-0.6517243599426219,-0.6524894640345281,-0.6526513354906337,-0.6520330619876139,-0.6517503556890601,-0.001045766333070955
52403,0.31163076307032334,0.26068991067235286,0.8711103768119478,0.8623614644981497,-0.09736502153830026,0.2586049675261998,0.0014178296148597172,-1.2812263657335174,0.7141867331408028,0.20924658621773404,-0.6429365487508876,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,0.3696146792272396,-0.7939080913315013,-0.6511254152460774,-0.6515962786779884,-0.6524502817365511,-0.6527128389289051,-0.6520928781110187,-0.6518096708040825,-0.652085454887957,-0.0012819071179579447
52419,0.31163076307032334,0.26068991067235286,0.9212374289450526,0.9763129629875953,-0.09736502153830026,-0.039088337673094393,0.07579718553430967,-1.2358033946833111,0.7141867331408028,-0.12400484372735274,-0.5823725540937021,-0.5364203312972504,-0.6351752151001705,-0.3782986014125394,0.3696146792272396,-0.6493671600197098,-0.6514605094079722,-0.6523221996574181,-0.6526736422885293,-0.6521544016929628,-0.6518694951591726,-0.6521447575793797,-0.6532583020840957,0.012785336781738448
52435,0.32955798460074737,0.2767630026871311,0.9400350734949668,0.9800644526497992,-0.09736502153830026,0.39392010625315177,0.15947396094369087,-1.038970520132468,1.2506768774561785,-0.5683400836541358,-0.49173256208975097,-0.5364203312972504,-0.6351752151001705,-0.3782986014125394,0.3696146792272396,-0.5048262287079183,-0.6521865467587443,-0.6525455599587812,-0.6521152409085839,-0.6519310267985859,-0.6522045695869416,-0.6533175612929197,-0.5833901191141164,0.020476779489486115
52451,0.4550485353137166,0.3892746467905795,0.9337691919783291,0.6897929400367663,-0.09736502153830026,0.015037717817686437,-0.07296152630459024,-0.9481245780320723,1.2506768774561785,-0.4017143686815919,-0.16213259116629222,-0.19331864565898046,-0.22704291429046686,-0.3782986014125394,0.3696146792272396,-0.3602852973961268,-0.6524099428666743,-0.6519871592053735,-0.6518918803566056,-0.6522660891401513,-0.6533773300841331,-0.5834519686434608,-0.5451888104398832,0.11384234791408974
52467,0.6402964911281007,0.5553632642766233,0.9212374289450526,0.30338950482975635,-0.09736502153830026,0.7998655224340077,0.0014178296148597172,-0.8875606166318142,0.99950194625398,0.32033039619943027,0.10154738557247474,0.1497830399792894,0.18108938651923684,-0.3782986014125394,0.3696146792272396,-0.21574436608433528,-0.6518514525968496,-0.6517637989040106,-0.6522269211845729,-0.6534388073356298,-0.5835143118942944,-0.545252076259584,-0.08146736903321829,0.331856516361183
52483,0.7359083392903628,0.8178904338513364,0.9275033104616903,0.1462958752249642,-0.09736502153830026,0.881054605670179,0.25244815584300334,-0.9329835876820034,-0.09054848333226088,0.3758723011902779,1.4693872649048283,1.5221897825323691,1.405486288948348,-0.3782986014125394,0.3696146792272396,-0.07120343477254376,-0.6516280564889196,-0.6520988393560552,-0.6533995640824585,-0.5835783091192683,-0.5453158271286271,-0.08154782704419045,1.0013498423352534,0.541043517373215
52499,1.076525548368423,1.1500676688234233,0.8523127322620335,-0.5116216242840589,-0.09736502153830026,1.9635757154857947,0.11298686349403465,-0.9329835876820034,-0.1466360893288683,0.3758723011902779,1.8237072336475464,1.8652914681706394,1.8136185897580517,-0.3782986014125394,0.3696146792272396,0.07333749653924775,-0.6519631506508144,-0.6532714809382109,-0.5835435514512758,-0.5453812021808261,-0.08162866483427754,1.0012292395327158,2.0403249085147293,0.5315866411784551
52515,1.2557977636726654,1.2947254969564288,0.7896539170956524,-0.8168990955459081,-0.09736502153830026,1.3952521328325966,-0.01717700936500277,-0.9935475490822787,0.031381094921233615,0.3758723011902779,2.437587179492488,2.4371276109010895,2.629883191377459,-0.3782986014125394,0.3696146792272396,0.21787842785103925,-0.6531359802174465,-0.583415546686934,-0.5453488970630032,-0.08171076517806893,1.0011085027633198,2.040165786341576,1.9933551708026973,0.6275722478353761
52531,1.3812883143856345,1.3750909570303207,0.7081974573793559,-1.0504293270181058,-0.09736502153830026,1.5035042438141577,0.057202346554447184,-1.0541115104825367,0.2581701104727333,0.3758723011902779,1.444667267085569,1.4078225539862792,1.405486288948348,-0.3782986014125394,0.3696146792272396,0.36241935916283075,-0.5832688474623716,-0.5452209351538616,-0.08170823129425032,1.0009873478665483,2.040006766061138,1.9931977900040903,2.470089631099853,0.6616777240526257
52547,1.3992155359160585,1.3590178650155424,0.6455386422129747,-1.1390582702876748,-0.09736502153830026,1.5035042438141577,-0.01717700936500277,-1.1449574525829325,0.24597715264738385,0.3758723011902779,1.218067287075691,1.1790880968940993,1.405486288948348,-0.3782986014125394,0.3696146792272396,0.5069602904746222,-0.5450681130063595,-0.08158078959962305,1.0009203641440951,2.0398481378897073,1.9930405004355154,2.4699145756601895,2.6394822761421772,0.49133025975486344
52563,1.4171427574464834,1.3750909570303207,0.639272760696337,-1.166725506546429,-0.09736502153830026,2.3695211316666507,-0.11944862375424646,-1.2206624043332595,0.928782790866953,0.3758723011902779,1.6177072518203848,1.6365570110784593,1.8136185897580517,-0.3782986014125394,0.3696146792272396,0.6515012217864138,-0.08135364197087894,1.0010465911068178,2.0397144512567182,1.992883566346974,2.469739719674894,2.6393009405729067,1.793412648794283,0.26125042167997303
52579,1.2617735041828064,1.214360036882537,0.6267409976630605,-1.0199484735126985,-0.09736502153830026,1.9635757154857947,-0.24031507712335265,-1.2660853753834487,0.8580636354799265,0.3758723011902779,0.6124273405038357,0.6072519541636495,0.5892216873289405,-0.3782986014125394,0.3696146792272396,0.7960421530982053,1.0014472931653247,2.039839512670771,1.9927528952033016,2.469565590947182,2.6391198429121294,1.793262680743448,0.6506685306897698,0.3890363207016756
52595,1.3334823903045034,1.209002339544277,0.45756219671383136,-1.2759876429581203,-0.09736502153830026,1.9094496599950137,-0.06366410681465899,-1.2963673560835864,-0.3612321470550187,0.3758723011902779,0.9255473128811216,0.9503536398019192,0.9973539881386442,-0.3782986014125394,0.3696146792272396,0.9405830844099968,2.040406742120286,1.9928780093092013,2.469404313124784,2.638939604608433,1.7931127585333384,0.6505609291842324,1.2853464134002774,0.2641066006971776
52611,1.2438462826523824,1.1554253661616825,0.5327527749134886,-1.1048259271200633,-0.09736502153830026,2.3965841594120407,-0.11015120426431523,-1.2812263657335174,0.6824850427948943,0.3758723011902779,0.27046737067074733,0.2641502685253795,0.18108938651923684,-0.3782986014125394,0.3696146792272396,1.0851240157217883,1.9934377104280256,2.469528892417834,2.6387674516622557,1.792963035879688,0.6504531141030497,1.2852152815970632,0.6648543967764005,0.08835038794557519
52627,1.028719624287292,1.0054098406904175,0.6518045237296134,-0.715139938458625,-0.09736502153830026,1.9094496599950137,-0.17523314069383394,-1.2660853753834487,-0.9123538407608137,0.3758723011902779,-0.5288125588186401,-0.5364203312972504,-0.6351752151001705,-0.3782986014125394,0.3696146792272396,1.2296649470335799,2.470165004750422,2.6388918409263256,1.7928452011828104,0.6503446074184797,1.2850840802975567,0.6647462693384792,-0.20807901634971943,-0.0023726526481502312
52643,0.885301852043898,0.8393212232043746,0.5327527749134886,-0.6921620642776255,-0.09736502153830026,1.3681891050872057,-0.19382797967369642,-1.2206624043332595,-0.9123538407608137,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,0.3696146792272396,1.3742058783453712,2.639555103588265,1.7929705395893196,0.6503001376763122,1.2849526823431254,0.6646379315452714,-0.20815478031063592,-0.6586757391329271,-0.0008883391431462951
52659,0.7777385228613528,0.7696711578070017,0.6330068791796991,-0.4042352327034699,-0.09736502153830026,1.4764412160687674,-0.17523314069383394,-1.0086885394323304,-0.6977577830346634,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,0.3696146792272396,1.5187468096571628,1.7934981938307688,0.650426758042255,1.2848674658463848,0.6645289132114102,-0.2082309527930021,-0.6587347974935572,-0.6513035567571978,-0.0008433599460249637
52675,0.6582237126585248,0.5714363562914014,0.7771221540623758,0.013586928424498422,-0.09736502153830026,0.9081176334155693,-0.08225894579452149,-0.6907277420809711,-0.6587403179935453,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,0.3696146792272396,1.6632877409689544,0.650771252742371,1.2849933742145268,0.6644835327269283,-0.20830848656615156,-0.6587943666663988,-0.6513628884370196,-0.6510801572912667,-0.0009558079388282924
52691,0.5984663075571107,0.5178593829088068,0.8648444952953092,0.2649367357921652,-0.09736502153830026,0.2586049675261998,-0.07296152630459024,-0.44847189647992153,1.2506768774561785,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,0.4823546830062563,-1.6611536792022503,1.2854395953712046,0.6646101371788055,-0.20829782412789627,-0.6588556485242685,-0.6514227292554805,-0.6511394972534882,-0.6516386559560946,-0.0009558079388282924
52707,0.5566361239861206,0.4803555015409905,0.9275033104616903,0.47408228446003753,-0.09736502153830026,-0.39090769836316946,-0.09155636528445273,-0.41818991577978387,0.3069419417741311,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,0.4823546830062563,-1.5166127478904587,0.6649569055959196,-0.2081702403971009,-0.6588160574679298,-0.6514842770098322,-0.6511993463036346,-0.6516979752123169,-0.6516386559560946,-0.0009895423366692907
52723,0.46700001633399957,0.39999004146709854,0.9337691919783291,0.6635325124013383,-0.09736502153830026,0.23154193978080953,-0.30539701355287135,-0.6150227903306442,-0.9123538407608137,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,0.4823546830062563,-1.3720718165786674,-0.20796338614014714,-0.6586879682462635,-0.6514451592526491,-0.6512609021154554,-0.6517578036832496,-0.6516979752123169,-0.6518062055555429,-0.0010007871359496237
52739,0.4072426112325855,0.34641306808450395,0.9964280071447102,0.9228542353011885,-0.09736502153830026,1.5846933270503292,-0.2868021745730089,-0.7815736841813496,-0.6977577830346634,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,0.4823546830062563,-1.2275308852668758,-0.6585533358347464,-0.6513170783012846,-0.651221798700671,-0.6518193393513976,-0.6517578036832496,-0.6518655185999653,-0.6518620554220258,-0.0010232767345102894
52755,0.4132183517427266,0.3517707654227631,1.0340232962445386,1.003511263038574,-0.09736502153830026,2.288332048430479,-0.13804346273410895,-1.0086885394323304,0.7190639162709427,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,0.4823546830062563,-1.0829899539550842,-0.6511812642730598,-0.6510937179999217,-0.6517802000806164,-0.6518193393513976,-0.651925340897134,-0.6519213663958482,-0.6519737551549913,-0.001045766333070955
52771,0.42516983276300957,0.3624861600992822,1.0465550592778152,0.9927257302597374,-0.09736502153830026,1.1787479108694732,-0.1287460432441777,-0.8118556648814872,1.1897120883294314,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,0.4823546830062563,-0.9384490226432928,-0.6509578681651299,-0.6516521187533292,-0.6517802000806164,-0.6519868705221802,-0.6519811866350955,-0.6520330619876139,-0.652085454887957,-0.0010232767345102894
52787,0.42516983276300957,0.3624861600992822,1.0465550592778152,0.9927257302597374,-0.09736502153830026,-0.17440347640004636,-0.19382797967369642,-0.6604457613808334,1.2506768774561785,0.3758723011902779,-0.6421125488235789,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,0.4823546830062563,-0.7939080913315013,-0.6515163584349547,-0.6516521187533292,-0.6519477204946001,-0.6520427142457743,-0.6520928781110187,-0.6521447575793797,-0.6519737551549913,-0.0011694591251546164
52803,0.4430970542934336,0.3785592521140604,1.0465550592778152,0.9570865784688001,-0.09736502153830026,0.44804616174393264,-0.1287460432441777,-0.5393178385803172,1.2506768774561785,0.3758723011902779,-0.5906125533667885,-0.5364203312972504,-0.6351752151001705,-0.3782986014125394,0.4823546830062563,-0.6493671600197098,-0.6515163584349547,-0.6518196389793514,-0.6520035606325947,-0.6521544016929628,-0.6522045695869416,-0.6520330619876139,-0.6526998034192678,0.003755762959631171
52819,0.4430970542934336,0.3785592521140604,1.0778844668610057,1.0316474355051044,0.16826585508580477,0.44804616174393264,-0.3239918525327338,-0.3727669447295946,1.2360453280657593,0.3758723011902779,-0.41757256863197273,-0.4220531027511604,-0.22704291429046686,-0.3782986014125394,0.4823546830062563,-0.5048262287079183,-0.651683905515902,-0.6518754790546921,-0.6521152409085839,-0.6522660891401513,-0.6520928781110187,-0.6527590833340912,-0.6282375618998025,0.06722141009782975
52835,0.5506603834759796,0.47499780420273136,1.0214915332112622,0.6719733641412975,-0.09736502153830026,0.2586049675261998,-0.24031507712335265,-0.2819210026291989,1.2506768774561785,0.1537046812268864,-0.18685258898555163,-0.19331864565898046,-0.22704291429046686,-0.3782986014125394,0.4823546830062563,-0.3602852973961268,-0.6517397545428845,-0.6519871592053735,-0.6522269211845729,-0.6521544016929628,-0.6528188727045181,-0.6282977487373981,-0.3130209154708954,0.12088159226357813
52851,0.43712131378329255,0.37320155477580125,1.0402891777611774,0.9495835991443923,0.4338967317099098,0.23154193978080953,-0.07296152630459024,-0.2819210026291989,0.9263441993018833,0.3758723011902779,-0.37225257262999717,-0.4220531027511604,-0.22704291429046686,-0.3782986014125394,0.4823546830062563,-0.21574436608433528,-0.6518514525968496,-0.6520988393560552,-0.6521152409085839,-0.6528803700996876,-0.6283584394773802,-0.31309278877453156,-0.04650535261498715,0.06851456201506803
52867,0.771762782351211,0.9625482619843421,1.16560680809394,0.5148797345365054,-0.09736502153830026,0.20447891203541924,-0.24031507712335265,-0.32734397367938817,0.2996261670789215,0.3758723011902779,0.616547340140379,0.6072519541636495,0.5892216873289405,-0.3782986014125394,0.4823546830062563,-0.07120343477254376,-0.6519631506508144,-0.6519871592053735,-0.6528411627025129,-0.6284208191654219,-0.3131650944226641,-0.04658710682151945,-0.3065981808253737,0.19486112672888792
52883,0.7359083392903628,0.8875404992487093,1.115479755960834,0.4839299448233227,-0.09736502153830026,-1.175735502979491,-0.8167550854990898,-0.26678001227913006,1.1750805389390122,0.3758723011902779,0.600067341594206,0.6072519541636495,0.5892216873289405,-0.3782986014125394,0.4823546830062563,0.07333749653924775,-0.6518514525968496,-0.6527130801848035,-0.6283831822608997,-0.3132388431996794,-0.046669232870377296,-0.3066702922480025,0.3209309189753354,0.12518835038794562
52899,0.2279703959283433,0.18568214793672008,0.7771221540623758,0.8403214627327007,0.4338967317099098,1.3411260773418154,1.6935481767823461,-0.1607930798286827,1.1872734967643617,-0.235088653709048,-0.05089260097962491,-0.07895141711289051,-0.22704291429046686,-0.3782986014125394,0.4823546830062563,0.21787842785103925,-0.6525774899476217,-0.6282551271855553,-0.3132214434196568,-0.04675259420809099,-0.3067428345570914,0.320835542291822,-0.025114853752075755,0.004644102102777466
52915,0.03077095909367708,0.00887813577415799,0.7708562725457372,1.2890934135738523,17.168641959028527,0.3668570785077615,-1.244436382035927,-0.14565208947861388,0.99950194625398,0.09816277623603877,-0.4134525689954295,-0.4220531027511604,-0.22704291429046686,-0.3782986014125394,0.4823546830062563,0.36241935916283075,-0.6281156161292981,-0.3130937419623683,-0.046752304909661604,-0.3068168149863448,0.32073987717834307,-0.025197400998383673,-0.6238254224476616,0.05944000899583943
52931,0.1084555857255152,0.07852820117153084,0.7708562725457372,1.119338506359122,-0.09736502153830026,0.04210074556307673,-1.1793544456064085,-0.14565208947861388,1.1799577220691517,0.3758723011902779,-0.3640125733569107,-0.3076858742050705,-0.22704291429046686,-0.3782986014125394,0.4823546830062563,0.5069602904746222,-0.31290370784021565,-0.0466249024363141,-0.30679982755028345,0.3206432633182415,-0.025280315231122025,-0.6238857728626521,-0.351669023076991,0.131181828404363
52947,0.20406743388777734,0.16425135858368192,0.8460468507453949,1.0475912665694709,-0.09736502153830026,0.015037717817686437,-0.826052504989021,-0.23649803157900962,0.09478447561305078,0.3758723011902779,1.7165872430974223,1.7509242396245492,1.8136185897580517,-0.3782986014125394,0.4823546830062563,0.6515012217864138,-0.046392151079850195,-0.3066721332981821,0.32061996295648615,-0.025364448071507027,-0.6239466261784217,-0.3517394635254712,0.0046531250832549205,0.5032272573934555
52963,0.37736390868187847,0.31962458139320665,0.8585786137786713,0.6954201745300724,-0.09736502153830026,-0.47209678159934054,-0.6122118567206024,-0.44847189647992153,-0.6270386276476366,0.3758723011902779,0.740147329236676,0.7216191827097393,0.5892216873289405,-0.3782986014125394,0.4823546830062563,0.7960421530982053,-0.3064810697372311,0.32074695323047325,-0.025365532057748684,-0.6240091650014791,-0.35181034509202336,0.004569474207180943,1.8525018075330821,0.17056111548408862
52979,0.31760650358046444,0.266047608010612,0.8585786137786713,0.8215640144216811,-0.09736502153830026,-0.7156640313078542,-0.24031507712335265,-0.35762595437952577,0.2752402514282226,0.3758723011902779,0.13862738230136384,0.1497830399792894,0.18108938651923684,-0.3782986014125394,0.4823546830062563,0.9405830844099968,0.32103859743784535,-0.02523815358080717,-0.6239718113593303,-0.35188269992687526,0.004485463102358227,1.8523496487875144,0.2002393575060106,0.0905881030023614
52995,0.31163076307032334,0.26068991067235286,0.8585786137786713,0.8351631644471702,-0.09736502153830026,-0.3367816428723886,-0.3983712084521838,-0.342484964029457,-0.5124248240893519,0.3758723011902779,-0.3269325766280216,-0.3076858742050705,-0.22704291429046686,-0.3782986014125394,0.4823546830062563,1.0851240157217883,-0.025001973745562622,-0.6238437612336362,-0.3518628189118857,0.004400256604208707,1.8521975492966072,0.20014845538895962,-0.1969648929196429,0.021601259417519402
53011,0.1861402123573533,0.1481782665689037,0.8523127322620335,1.1001121218403267,-0.09736502153830026,0.9351806611609597,-0.40766862794211506,-0.41818991577978387,0.3605909562056688,0.3758723011902779,-0.6070925519129615,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,0.4823546830062563,1.2296649470335799,-0.6237035429976827,-0.3517350740981665,0.004397261493346521,1.8520456954423659,0.20005723744353757,-0.19704106892994672,-0.5396038237916034,-0.003193522995614529
53027,0.1502857692965052,0.11603208253934723,0.7959197986122901,1.0710380769582457,-0.09736502153830026,-0.039088337673094393,-0.6772937931501212,-0.3727669447295946,1.1897120883294314,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,0.4823546830062563,1.3742058783453712,-0.35155123451208753,0.00452460657581181,1.8519240671810444,0.1999649766311454,-0.19711765093866335,-0.5396672966712979,-0.6627527793861713,-0.0010007871359496237
53043,0.1443100287863633,0.11067438520108731,0.7896539170956524,1.0705691407504705,-0.09736502153830026,-0.6615379758170734,-0.7981602465192273,-0.342484964029457,-0.12468876524323931,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,0.4823546830062563,1.5187468096571628,0.004765557636095733,1.8520493392998318,0.1999494247502624,-0.1971955855709031,-0.539731253332477,-0.6628116865930062,-0.6518620554220258,-0.0010120319352299565
53059,0.13235854776608116,0.099958990524569,0.7771221540623758,1.0616593528027363,-0.09736502153830026,-1.311050641706443,-1.207246704076202,-0.3727669447295946,-0.6977577830346634,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,0.4823546830062563,1.6632877409689544,1.852586464378226,0.20007655041911465,-0.19718563666698083,-0.5397968298214046,-0.6628711055375885,-0.6519213663958482,-0.6519179052885086,-0.0010345215337906222
53075,0.09052836419509114,0.062455109156752606,0.7771221540623758,1.1620117012666928,-0.09736502153830026,-1.3651766971972237,-1.3095183184654458,-0.35762595437952577,-0.6977577830346634,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,0.5950946867852729,-1.6611536792022503,0.2003488501287192,-0.19705806540429194,-0.5397648832635481,-0.6629322403466461,-0.6519811866350955,-0.651977214191731,-0.6520296050214742,-0.0011357247273136178
53091,0.09052836419509114,0.062455109156752606,0.7771221540623758,1.1620117012666928,-0.09736502153830026,-0.5262228370901214,-1.2723286405057208,-0.3879079350796634,0.2996261670789215,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,0.5950946867852729,-1.5166127478904587,-0.19684942977063494,-0.5396369276197867,-0.6628923875415321,-0.6520427142457743,-0.652037032373057,-0.6520889097834969,-0.6525322538198194,-0.0011132351287529523
53107,0.04869818062410113,0.024951227788936225,0.7269951019292711,1.1479436150334272,-0.09736502153830026,-0.4991598093447311,-1.0770828312171647,-0.4938948675301108,0.6507833524489858,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,0.5950946867852729,-1.3720718165786674,-0.5394832103081121,-0.6627642937461382,-0.6520035606325947,-0.6520985579693686,-0.6521487238489801,-0.6525915399464426,-0.6524205540868537,-0.0011469695265939508
53123,0.042722440113960064,0.019593530450677066,0.7081974573793559,1.122152123605775,-0.09736502153830026,-1.446365780433395,-1.3746002548949645,-0.44847189647992153,-0.09054848333226088,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,0.5950946867852729,-1.2275308852668758,-0.662630314804467,-0.6518754790546921,-0.6520594007705892,-0.6522102454165571,-0.6526513354906337,-0.6524798443546768,-0.6525881036863022,-0.0011132351287529523
53139,0.08455262368494923,0.05709741181849269,0.7081974573793559,1.0307095630895529,-0.09736502153830026,-1.2298615584702717,-1.2723286405057208,-0.3879079350796634,1.2506768774561785,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,0.5950946867852729,-1.0829899539550842,-0.6517397545428845,-0.6519313191300329,-0.6521710810465784,-0.6527128389289051,-0.6525396440147105,-0.6526473877423254,-0.6524205540868537,-0.0011132351287529523
53155,0.08455262368494923,0.05709741181849269,0.7081974573793559,1.0307095630895529,-0.09736502153830026,-0.5262228370901214,-1.0027034752977146,-0.44847189647992153,1.2506768774561785,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,0.5950946867852729,-0.9384490226432928,-0.651795603569867,-0.6520429992807144,-0.6526736422885293,-0.6526011514817165,-0.6527071812285952,-0.6524798443546768,-0.6524205540868537,-0.0010682559316316207
53171,0.03077095909367708,0.00887813577415799,0.7081974573793559,1.1545087219422843,-0.09736502153830026,-0.2285295318908272,-1.0770828312171647,-0.2970619929792677,1.2506768774561785,-0.06846293873650511,-0.6437605486781963,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,0.5950946867852729,-0.7939080913315013,-0.651907301623832,-0.6525455599587812,-0.6525619620125401,-0.6527686826524992,-0.6525396440147105,-0.6524798443546768,-0.6521971546209225,-0.0012481727201169464
53187,0.042722440113960064,0.019593530450677066,0.7269951019292711,1.1685768081755492,0.6995276083340147,-0.6074119203262927,-1.0770828312171647,-0.26678001227913006,1.2506768774561785,-1.1793010385534617,-0.4010925700857998,-0.4220531027511604,-0.22704291429046686,-0.3782986014125394,0.5950946867852729,-0.6493671600197098,-0.6524099428666743,-0.6524338798080996,-0.6527294824265238,-0.6526011514817165,-0.6525396440147105,-0.6522564531711454,-0.6530907524846474,0.011582143258742832
