,temp,feelslike,dew,humidity,precip,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,year,month,day,time,Percent Output
16786,53.8,53.8,20.9,27.38,0.0,0,0,24.2,8.5,12.0,1028.6,6.2,9.9,342.0,1.2,3.0,2018,3,7,10.0,0.681904761904762
16787,53.8,53.8,20.9,27.38,0.0,0,0,24.2,8.5,12.0,1028.6,6.2,9.9,342.0,1.2,3.0,2018,3,7,10.0,0.42464678178963894
16788,53.8,53.8,20.9,27.38,0.0,0,0,24.2,8.5,12.0,1028.6,6.2,9.9,342.0,1.2,3.0,2018,3,7,10.0,0.556081081081081
16790,53.8,53.8,20.9,27.38,0.0,0,0,24.2,8.5,12.0,1028.6,6.2,9.9,342.0,1.2,3.0,2018,3,7,10.0,0.4853432282003711
16791,53.8,53.8,20.9,27.38,0.0,0,0,24.2,8.5,12.0,1028.6,6.2,9.9,342.0,1.2,3.0,2018,3,7,10.0,0.16111999999999999
16792,53.8,53.8,20.9,27.38,0.0,0,0,24.2,8.5,12.0,1028.6,6.2,9.9,342.0,1.2,3.0,2018,3,7,10.0,0.5305487305487305
16793,53.8,53.8,20.9,27.38,0.0,0,0,24.2,8.5,12.0,1028.6,6.2,9.9,342.0,1.2,3.0,2018,3,7,10.0,0.3445714285714286
16794,53.8,53.8,20.9,27.38,0.0,0,0,24.2,8.5,12.0,1028.6,6.2,9.9,342.0,1.2,3.0,2018,3,7,10.0,0.3337519623233909
16795,53.8,53.8,20.9,27.38,0.0,0,0,24.2,8.5,12.0,1028.6,6.2,9.9,342.0,1.2,3.0,2018,3,7,10.0,0.3273469387755102
16796,53.8,53.8,20.9,27.38,0.0,0,0,24.2,8.5,12.0,1028.6,6.2,9.9,342.0,1.2,3.0,2018,3,7,10.0,0.49127272727272725
16797,53.8,53.8,20.9,27.38,0.0,0,0,24.2,8.5,12.0,1028.6,6.2,9.9,342.0,1.2,3.0,2018,3,7,10.0,0.38529411764705884
16798,53.8,53.8,20.9,27.38,0.0,0,0,24.2,8.5,12.0,1028.6,6.2,9.9,342.0,1.2,3.0,2018,3,7,10.0,0.5315315315315315
16799,53.8,53.8,20.9,27.38,0.0,0,0,24.2,8.5,12.0,1028.6,6.2,9.9,342.0,1.2,3.0,2018,3,7,10.0,0.6644444444444445
16800,53.8,53.8,20.9,27.38,0.0,0,0,24.2,8.5,12.0,1028.6,6.2,9.9,342.0,1.2,3.0,2018,3,7,10.0,0.6627793974732751
16801,53.8,53.8,20.9,27.38,0.0,0,0,24.2,8.5,12.0,1028.6,6.2,9.9,342.0,1.2,3.0,2018,3,7,10.0,0.48313432835820896
16802,53.8,53.8,20.9,27.38,0.0,0,0,24.2,8.5,12.0,1028.6,6.2,9.9,342.0,1.2,3.0,2018,3,7,10.0,0.3675555555555555
16803,53.8,53.8,20.9,27.38,0.0,0,0,24.2,8.5,12.0,1028.6,6.2,9.9,342.0,1.2,3.0,2018,3,7,10.0,0.32391304347826083
17310,69.8,69.8,28.8,21.55,0.0,0,0,18.2,9.4,183.0,1021.4,20.1,9.9,629.0,2.3,6.0,2018,3,8,14.0,0.7644444444444445
17311,69.8,69.8,28.8,21.55,0.0,0,0,18.2,9.4,183.0,1021.4,20.1,9.9,629.0,2.3,6.0,2018,3,8,14.0,0.00015698587127158556
17312,69.8,69.8,28.8,21.55,0.0,0,0,18.2,9.4,183.0,1021.4,20.1,9.9,629.0,2.3,6.0,2018,3,8,14.0,0.7253378378378378
17314,69.8,69.8,28.8,21.55,0.0,0,0,18.2,9.4,183.0,1021.4,20.1,9.9,629.0,2.3,6.0,2018,3,8,14.0,0.7693877551020409
17315,69.8,69.8,28.8,21.55,0.0,0,0,18.2,9.4,183.0,1021.4,20.1,9.9,629.0,2.3,6.0,2018,3,8,14.0,0.66176
17316,69.8,69.8,28.8,21.55,0.0,0,0,18.2,9.4,183.0,1021.4,20.1,9.9,629.0,2.3,6.0,2018,3,8,14.0,0.7413595413595413
17317,69.8,69.8,28.8,21.55,0.0,0,0,18.2,9.4,183.0,1021.4,20.1,9.9,629.0,2.3,6.0,2018,3,8,14.0,0.6493333333333333
17318,69.8,69.8,28.8,21.55,0.0,0,0,18.2,9.4,183.0,1021.4,20.1,9.9,629.0,2.3,6.0,2018,3,8,14.0,0.5045525902668759
17319,69.8,69.8,28.8,21.55,0.0,0,0,18.2,9.4,183.0,1021.4,20.1,9.9,629.0,2.3,6.0,2018,3,8,14.0,0.7330612244897959
17320,69.8,69.8,28.8,21.55,0.0,0,0,18.2,9.4,183.0,1021.4,20.1,9.9,629.0,2.3,6.0,2018,3,8,14.0,0.7307272727272728
17321,69.8,69.8,28.8,21.55,0.0,0,0,18.2,9.4,183.0,1021.4,20.1,9.9,629.0,2.3,6.0,2018,3,8,14.0,0.6045248868778281
17322,69.8,69.8,28.8,21.55,0.0,0,0,18.2,9.4,183.0,1021.4,20.1,9.9,629.0,2.3,6.0,2018,3,8,14.0,0.7280917280917281
17323,69.8,69.8,28.8,21.55,0.0,0,0,18.2,9.4,183.0,1021.4,20.1,9.9,629.0,2.3,6.0,2018,3,8,14.0,0.7687301587301587
17324,69.8,69.8,28.8,21.55,0.0,0,0,18.2,9.4,183.0,1021.4,20.1,9.9,629.0,2.3,6.0,2018,3,8,14.0,0.726530612244898
17325,69.8,69.8,28.8,21.55,0.0,0,0,18.2,9.4,183.0,1021.4,20.1,9.9,629.0,2.3,6.0,2018,3,8,14.0,0.7131343283582089
17326,69.8,69.8,28.8,21.55,0.0,0,0,18.2,9.4,183.0,1021.4,20.1,9.9,629.0,2.3,6.0,2018,3,8,14.0,0.4111111111111111
17327,69.8,69.8,28.8,21.55,0.0,0,0,18.2,9.4,183.0,1021.4,20.1,9.9,629.0,2.3,6.0,2018,3,8,14.0,0.71
17328,69.8,69.8,28.8,21.55,0.0,0,0,18.2,9.4,183.0,1021.4,20.1,9.9,629.0,2.3,6.0,2018,3,8,14.0,0.6533333333333333
17329,70.0,70.0,26.9,19.86,0.0,0,0,20.8,11.9,166.0,1020.4,20.1,9.9,700.0,2.5,7.0,2018,3,8,15.0,0.6150793650793651
17330,70.0,70.0,26.9,19.86,0.0,0,0,20.8,11.9,166.0,1020.4,20.1,9.9,700.0,2.5,7.0,2018,3,8,15.0,-0.00015698587127158556
17331,70.0,70.0,26.9,19.86,0.0,0,0,20.8,11.9,166.0,1020.4,20.1,9.9,700.0,2.5,7.0,2018,3,8,15.0,0.5981418918918919
17333,70.0,70.0,26.9,19.86,0.0,0,0,20.8,11.9,166.0,1020.4,20.1,9.9,700.0,2.5,7.0,2018,3,8,15.0,0.6634508348794064
17334,70.0,70.0,26.9,19.86,0.0,0,0,20.8,11.9,166.0,1020.4,20.1,9.9,700.0,2.5,7.0,2018,3,8,15.0,0.59888
17335,70.0,70.0,26.9,19.86,0.0,0,0,20.8,11.9,166.0,1020.4,20.1,9.9,700.0,2.5,7.0,2018,3,8,15.0,0.6113022113022113
17336,70.0,70.0,26.9,19.86,0.0,0,0,20.8,11.9,166.0,1020.4,20.1,9.9,700.0,2.5,7.0,2018,3,8,15.0,0.5697142857142857
17337,70.0,70.0,26.9,19.86,0.0,0,0,20.8,11.9,166.0,1020.4,20.1,9.9,700.0,2.5,7.0,2018,3,8,15.0,0.5720565149136578
17338,70.0,70.0,26.9,19.86,0.0,0,0,20.8,11.9,166.0,1020.4,20.1,9.9,700.0,2.5,7.0,2018,3,8,15.0,0.6511020408163265
17339,70.0,70.0,26.9,19.86,0.0,0,0,20.8,11.9,166.0,1020.4,20.1,9.9,700.0,2.5,7.0,2018,3,8,15.0,0.6245454545454545
17340,70.0,70.0,26.9,19.86,0.0,0,0,20.8,11.9,166.0,1020.4,20.1,9.9,700.0,2.5,7.0,2018,3,8,15.0,0.36809954751131224
17341,70.0,70.0,26.9,19.86,0.0,0,0,20.8,11.9,166.0,1020.4,20.1,9.9,700.0,2.5,7.0,2018,3,8,15.0,0.5973791973791973
17342,70.0,70.0,26.9,19.86,0.0,0,0,20.8,11.9,166.0,1020.4,20.1,9.9,700.0,2.5,7.0,2018,3,8,15.0,0.621904761904762
17343,70.0,70.0,26.9,19.86,0.0,0,0,20.8,11.9,166.0,1020.4,20.1,9.9,700.0,2.5,7.0,2018,3,8,15.0,0.5687074829931974
17344,70.0,70.0,26.9,19.86,0.0,0,0,20.8,11.9,166.0,1020.4,20.1,9.9,700.0,2.5,7.0,2018,3,8,15.0,0.6034328358208956
17345,70.0,70.0,26.9,19.86,0.0,0,0,20.8,11.9,166.0,1020.4,20.1,9.9,700.0,2.5,7.0,2018,3,8,15.0,0.23506944444444447
17346,70.0,70.0,26.9,19.86,0.0,0,0,20.8,11.9,166.0,1020.4,20.1,9.9,700.0,2.5,7.0,2018,3,8,15.0,0.6231111111111111
17347,70.0,70.0,26.9,19.86,0.0,0,0,20.8,11.9,166.0,1020.4,20.1,9.9,700.0,2.5,7.0,2018,3,8,15.0,0.5707246376811594
17348,69.7,69.7,25.6,18.97,0.0,0,0,20.8,10.4,172.0,1019.8,20.1,9.9,497.0,1.8,5.0,2018,3,8,16.0,0.36126984126984124
17349,69.7,69.7,25.6,18.97,0.0,0,0,20.8,10.4,172.0,1019.8,20.1,9.9,497.0,1.8,5.0,2018,3,8,16.0,0.30612244897959184
17350,69.7,69.7,25.6,18.97,0.0,0,0,20.8,10.4,172.0,1019.8,20.1,9.9,497.0,1.8,5.0,2018,3,8,16.0,0.36925675675675673
17352,69.7,69.7,25.6,18.97,0.0,0,0,20.8,10.4,172.0,1019.8,20.1,9.9,497.0,1.8,5.0,2018,3,8,16.0,0.43042671614100186
17353,69.7,69.7,25.6,18.97,0.0,0,0,20.8,10.4,172.0,1019.8,20.1,9.9,497.0,1.8,5.0,2018,3,8,16.0,0.41952
17354,69.7,69.7,25.6,18.97,0.0,0,0,20.8,10.4,172.0,1019.8,20.1,9.9,497.0,1.8,5.0,2018,3,8,16.0,0.3639639639639639
17355,69.7,69.7,25.6,18.97,0.0,0,0,20.8,10.4,172.0,1019.8,20.1,9.9,497.0,1.8,5.0,2018,3,8,16.0,0.3737142857142857
17356,69.7,69.7,25.6,18.97,0.0,0,0,20.8,10.4,172.0,1019.8,20.1,9.9,497.0,1.8,5.0,2018,3,8,16.0,0.3268445839874411
17357,69.7,69.7,25.6,18.97,0.0,0,0,20.8,10.4,172.0,1019.8,20.1,9.9,497.0,1.8,5.0,2018,3,8,16.0,0.4455510204081633
17358,69.7,69.7,25.6,18.97,0.0,0,0,20.8,10.4,172.0,1019.8,20.1,9.9,497.0,1.8,5.0,2018,3,8,16.0,0.3985454545454546
17359,69.7,69.7,25.6,18.97,0.0,0,0,20.8,10.4,172.0,1019.8,20.1,9.9,497.0,1.8,5.0,2018,3,8,16.0,0.3558823529411765
17360,69.7,69.7,25.6,18.97,0.0,0,0,20.8,10.4,172.0,1019.8,20.1,9.9,497.0,1.8,5.0,2018,3,8,16.0,0.37526617526617523
17361,69.7,69.7,25.6,18.97,0.0,0,0,20.8,10.4,172.0,1019.8,20.1,9.9,497.0,1.8,5.0,2018,3,8,16.0,0.37492063492063493
17362,69.7,69.7,25.6,18.97,0.0,0,0,20.8,10.4,172.0,1019.8,20.1,9.9,497.0,1.8,5.0,2018,3,8,16.0,0.32750242954324593
17363,69.7,69.7,25.6,18.97,0.0,0,0,20.8,10.4,172.0,1019.8,20.1,9.9,497.0,1.8,5.0,2018,3,8,16.0,0.39059701492537313
17364,69.7,69.7,25.6,18.97,0.0,0,0,20.8,10.4,172.0,1019.8,20.1,9.9,497.0,1.8,5.0,2018,3,8,16.0,0.06597222222222222
17365,69.7,69.7,25.6,18.97,0.0,0,0,20.8,10.4,172.0,1019.8,20.1,9.9,497.0,1.8,5.0,2018,3,8,16.0,0.4268888888888889
17366,69.7,69.7,25.6,18.97,0.0,0,0,20.8,10.4,172.0,1019.8,20.1,9.9,497.0,1.8,5.0,2018,3,8,16.0,0.37971014492753624
17367,67.6,67.6,27.3,21.9,0.0,0,0,20.8,10.7,171.0,1019.2,20.1,9.9,227.0,0.8,2.0,2018,3,8,17.0,0.13396825396825396
17368,67.6,67.6,27.3,21.9,0.0,0,0,20.8,10.7,171.0,1019.2,20.1,9.9,227.0,0.8,2.0,2018,3,8,17.0,0.12103610675039246
17369,67.6,67.6,27.3,21.9,0.0,0,0,20.8,10.7,171.0,1019.2,20.1,9.9,227.0,0.8,2.0,2018,3,8,17.0,0.14307432432432432
17371,67.6,67.6,27.3,21.9,0.0,0,0,20.8,10.7,171.0,1019.2,20.1,9.9,227.0,0.8,2.0,2018,3,8,17.0,0.1697588126159555
17372,67.6,67.6,27.3,21.9,0.0,0,0,20.8,10.7,171.0,1019.2,20.1,9.9,227.0,0.8,2.0,2018,3,8,17.0,0.21423999999999999
17373,67.6,67.6,27.3,21.9,0.0,0,0,20.8,10.7,171.0,1019.2,20.1,9.9,227.0,0.8,2.0,2018,3,8,17.0,0.14725634725634726
17374,67.6,67.6,27.3,21.9,0.0,0,0,20.8,10.7,171.0,1019.2,20.1,9.9,227.0,0.8,2.0,2018,3,8,17.0,0.15828571428571428
17375,67.6,67.6,27.3,21.9,0.0,0,0,20.8,10.7,171.0,1019.2,20.1,9.9,227.0,0.8,2.0,2018,3,8,17.0,0.13814756671899528
17376,67.6,67.6,27.3,21.9,0.0,0,0,20.8,10.7,171.0,1019.2,20.1,9.9,227.0,0.8,2.0,2018,3,8,17.0,0.19869387755102041
17377,67.6,67.6,27.3,21.9,0.0,0,0,20.8,10.7,171.0,1019.2,20.1,9.9,227.0,0.8,2.0,2018,3,8,17.0,0.16490909090909092
17378,67.6,67.6,27.3,21.9,0.0,0,0,20.8,10.7,171.0,1019.2,20.1,9.9,227.0,0.8,2.0,2018,3,8,17.0,0.07579185520361992
17379,67.6,67.6,27.3,21.9,0.0,0,0,20.8,10.7,171.0,1019.2,20.1,9.9,227.0,0.8,2.0,2018,3,8,17.0,0.16003276003276
17380,67.6,67.6,27.3,21.9,0.0,0,0,20.8,10.7,171.0,1019.2,20.1,9.9,227.0,0.8,2.0,2018,3,8,17.0,0.15142857142857144
17381,67.6,67.6,27.3,21.9,0.0,0,0,20.8,10.7,171.0,1019.2,20.1,9.9,227.0,0.8,2.0,2018,3,8,17.0,0.11681243926141886
17382,67.6,67.6,27.3,21.9,0.0,0,0,20.8,10.7,171.0,1019.2,20.1,9.9,227.0,0.8,2.0,2018,3,8,17.0,0.17298507462686566
17383,67.6,67.6,27.3,21.9,0.0,0,0,20.8,10.7,171.0,1019.2,20.1,9.9,227.0,0.8,2.0,2018,3,8,17.0,0.04791666666666667
17384,67.6,67.6,27.3,21.9,0.0,0,0,20.8,10.7,171.0,1019.2,20.1,9.9,227.0,0.8,2.0,2018,3,8,17.0,0.19355555555555556
17385,67.6,67.6,27.3,21.9,0.0,0,0,20.8,10.7,171.0,1019.2,20.1,9.9,227.0,0.8,2.0,2018,3,8,17.0,0.17434782608695654
17386,65.2,65.2,27.8,24.33,0.0,0,0,19.0,8.1,166.0,1019.2,20.1,9.9,100.0,0.4,1.0,2018,3,8,18.0,0.018095238095238095
17387,65.2,65.2,27.8,24.33,0.0,0,0,19.0,8.1,166.0,1019.2,20.1,9.9,100.0,0.4,1.0,2018,3,8,18.0,0.017111459968602825
17388,65.2,65.2,27.8,24.33,0.0,0,0,19.0,8.1,166.0,1019.2,20.1,9.9,100.0,0.4,1.0,2018,3,8,18.0,0.013175675675675676
17390,65.2,65.2,27.8,24.33,0.0,0,0,19.0,8.1,166.0,1019.2,20.1,9.9,100.0,0.4,1.0,2018,3,8,18.0,0.027829313543599257
17391,65.2,65.2,27.8,24.33,0.0,0,0,19.0,8.1,166.0,1019.2,20.1,9.9,100.0,0.4,1.0,2018,3,8,18.0,0.03872
17392,65.2,65.2,27.8,24.33,0.0,0,0,19.0,8.1,166.0,1019.2,20.1,9.9,100.0,0.4,1.0,2018,3,8,18.0,0.01785421785421785
17393,65.2,65.2,27.8,24.33,0.0,0,0,19.0,8.1,166.0,1019.2,20.1,9.9,100.0,0.4,1.0,2018,3,8,18.0,0.02095238095238095
17394,65.2,65.2,27.8,24.33,0.0,0,0,19.0,8.1,166.0,1019.2,20.1,9.9,100.0,0.4,1.0,2018,3,8,18.0,0.02213500784929356
17395,65.2,65.2,27.8,24.33,0.0,0,0,19.0,8.1,166.0,1019.2,20.1,9.9,100.0,0.4,1.0,2018,3,8,18.0,0.036571428571428574
17396,65.2,65.2,27.8,24.33,0.0,0,0,19.0,8.1,166.0,1019.2,20.1,9.9,100.0,0.4,1.0,2018,3,8,18.0,0.02727272727272727
17397,65.2,65.2,27.8,24.33,0.0,0,0,19.0,8.1,166.0,1019.2,20.1,9.9,100.0,0.4,1.0,2018,3,8,18.0,0.009276018099547511
17398,65.2,65.2,27.8,24.33,0.0,0,0,19.0,8.1,166.0,1019.2,20.1,9.9,100.0,0.4,1.0,2018,3,8,18.0,0.023259623259623257
17399,65.2,65.2,27.8,24.33,0.0,0,0,19.0,8.1,166.0,1019.2,20.1,9.9,100.0,0.4,1.0,2018,3,8,18.0,0.019682539682539683
17400,65.2,65.2,27.8,24.33,0.0,0,0,19.0,8.1,166.0,1019.2,20.1,9.9,100.0,0.4,1.0,2018,3,8,18.0,0.015743440233236154
17401,65.2,65.2,27.8,24.33,0.0,0,0,19.0,8.1,166.0,1019.2,20.1,9.9,100.0,0.4,1.0,2018,3,8,18.0,0.027313432835820894
17402,65.2,65.2,27.8,24.33,0.0,0,0,19.0,8.1,166.0,1019.2,20.1,9.9,100.0,0.4,1.0,2018,3,8,18.0,0.002777777777777778
17403,65.2,65.2,27.8,24.33,0.0,0,0,19.0,8.1,166.0,1019.2,20.1,9.9,100.0,0.4,1.0,2018,3,8,18.0,0.032
17404,65.2,65.2,27.8,24.33,0.0,0,0,19.0,8.1,166.0,1019.2,20.1,9.9,100.0,0.4,1.0,2018,3,8,18.0,0.0272463768115942
17690,62.9,62.9,53.6,71.62,0.0,0,0,18.3,9.6,177.0,1015.5,100.0,9.9,238.0,0.9,2.0,2018,3,9,10.0,0.29015873015873017
17691,62.9,62.9,53.6,71.62,0.0,0,0,18.3,9.6,177.0,1015.5,100.0,9.9,238.0,0.9,2.0,2018,3,9,10.0,0.23956043956043957
17692,62.9,62.9,53.6,71.62,0.0,0,0,18.3,9.6,177.0,1015.5,100.0,9.9,238.0,0.9,2.0,2018,3,9,10.0,0.2755067567567568
17694,62.9,62.9,53.6,71.62,0.0,0,0,18.3,9.6,177.0,1015.5,100.0,9.9,238.0,0.9,2.0,2018,3,9,10.0,0.2784786641929499
17695,62.9,62.9,53.6,71.62,0.0,0,0,18.3,9.6,177.0,1015.5,100.0,9.9,238.0,0.9,2.0,2018,3,9,10.0,0.21616
17696,62.9,62.9,53.6,71.62,0.0,0,0,18.3,9.6,177.0,1015.5,100.0,9.9,238.0,0.9,2.0,2018,3,9,10.0,0.26109746109746107
17697,62.9,62.9,53.6,71.62,0.0,0,0,18.3,9.6,177.0,1015.5,100.0,9.9,238.0,0.9,2.0,2018,3,9,10.0,0.22628571428571428
17698,62.9,62.9,53.6,71.62,0.0,0,0,18.3,9.6,177.0,1015.5,100.0,9.9,238.0,0.9,2.0,2018,3,9,10.0,0.13547880690737832
17699,62.9,62.9,53.6,71.62,0.0,0,0,18.3,9.6,177.0,1015.5,100.0,9.9,238.0,0.9,2.0,2018,3,9,10.0,0.24212244897959184
17700,62.9,62.9,53.6,71.62,0.0,0,0,18.3,9.6,177.0,1015.5,100.0,9.9,238.0,0.9,2.0,2018,3,9,10.0,0.27181818181818185
17701,62.9,62.9,53.6,71.62,0.0,0,0,18.3,9.6,177.0,1015.5,100.0,9.9,238.0,0.9,2.0,2018,3,9,10.0,0.2083710407239819
17702,62.9,62.9,53.6,71.62,0.0,0,0,18.3,9.6,177.0,1015.5,100.0,9.9,238.0,0.9,2.0,2018,3,9,10.0,0.2723996723996724
17703,62.9,62.9,53.6,71.62,0.0,0,0,18.3,9.6,177.0,1015.5,100.0,9.9,238.0,0.9,2.0,2018,3,9,10.0,0.2961904761904762
17704,62.9,62.9,53.6,71.62,0.0,0,0,18.3,9.6,177.0,1015.5,100.0,9.9,238.0,0.9,2.0,2018,3,9,10.0,0.2676384839650146
17705,62.9,62.9,53.6,71.62,0.0,0,0,18.3,9.6,177.0,1015.5,100.0,9.9,238.0,0.9,2.0,2018,3,9,10.0,0.2662686567164179
17706,62.9,62.9,53.6,71.62,0.0,0,0,18.3,9.6,177.0,1015.5,100.0,9.9,238.0,0.9,2.0,2018,3,9,10.0,0.2659722222222222
17707,62.9,62.9,53.6,71.62,0.0,0,0,18.3,9.6,177.0,1015.5,100.0,9.9,238.0,0.9,2.0,2018,3,9,10.0,0.23822222222222222
17708,62.9,62.9,53.6,71.62,0.0,0,0,18.3,9.6,177.0,1015.5,100.0,9.9,238.0,0.9,2.0,2018,3,9,10.0,0.23507246376811594
17728,69.1,69.1,55.1,61.12,0.0,0,0,21.8,11.4,195.0,1014.3,100.0,9.9,202.0,0.7,2.0,2018,3,9,12.0,0.19222222222222224
17729,69.1,69.1,55.1,61.12,0.0,0,0,21.8,11.4,195.0,1014.3,100.0,9.9,202.0,0.7,2.0,2018,3,9,12.0,0.18304552590266873
17730,69.1,69.1,55.1,61.12,0.0,0,0,21.8,11.4,195.0,1014.3,100.0,9.9,202.0,0.7,2.0,2018,3,9,12.0,0.19780405405405407
17732,69.1,69.1,55.1,61.12,0.0,0,0,21.8,11.4,195.0,1014.3,100.0,9.9,202.0,0.7,2.0,2018,3,9,12.0,0.20779220779220783
17733,69.1,69.1,55.1,61.12,0.0,0,0,21.8,11.4,195.0,1014.3,100.0,9.9,202.0,0.7,2.0,2018,3,9,12.0,0.19808
17734,69.1,69.1,55.1,61.12,0.0,0,0,21.8,11.4,195.0,1014.3,100.0,9.9,202.0,0.7,2.0,2018,3,9,12.0,0.18558558558558558
17735,69.1,69.1,55.1,61.12,0.0,0,0,21.8,11.4,195.0,1014.3,100.0,9.9,202.0,0.7,2.0,2018,3,9,12.0,0.18361904761904763
17736,69.1,69.1,55.1,61.12,0.0,0,0,21.8,11.4,195.0,1014.3,100.0,9.9,202.0,0.7,2.0,2018,3,9,12.0,0.0934065934065934
17737,69.1,69.1,55.1,61.12,0.0,0,0,21.8,11.4,195.0,1014.3,100.0,9.9,202.0,0.7,2.0,2018,3,9,12.0,0.19853061224489796
17738,69.1,69.1,55.1,61.12,0.0,0,0,21.8,11.4,195.0,1014.3,100.0,9.9,202.0,0.7,2.0,2018,3,9,12.0,0.2089090909090909
17739,69.1,69.1,55.1,61.12,0.0,0,0,21.8,11.4,195.0,1014.3,100.0,9.9,202.0,0.7,2.0,2018,3,9,12.0,0.1984162895927602
17740,69.1,69.1,55.1,61.12,0.0,0,0,21.8,11.4,195.0,1014.3,100.0,9.9,202.0,0.7,2.0,2018,3,9,12.0,0.19934479934479934
17741,69.1,69.1,55.1,61.12,0.0,0,0,21.8,11.4,195.0,1014.3,100.0,9.9,202.0,0.7,2.0,2018,3,9,12.0,0.20365079365079364
17742,69.1,69.1,55.1,61.12,0.0,0,0,21.8,11.4,195.0,1014.3,100.0,9.9,202.0,0.7,2.0,2018,3,9,12.0,0.17356656948493684
17743,69.1,69.1,55.1,61.12,0.0,0,0,21.8,11.4,195.0,1014.3,100.0,9.9,202.0,0.7,2.0,2018,3,9,12.0,0.20343283582089552
17744,69.1,69.1,55.1,61.12,0.0,0,0,21.8,11.4,195.0,1014.3,100.0,9.9,202.0,0.7,2.0,2018,3,9,12.0,0.18020833333333336
17745,69.1,69.1,55.1,61.12,0.0,0,0,21.8,11.4,195.0,1014.3,100.0,9.9,202.0,0.7,2.0,2018,3,9,12.0,0.18888888888888888
17746,69.1,69.1,55.1,61.12,0.0,0,0,21.8,11.4,195.0,1014.3,100.0,9.9,202.0,0.7,2.0,2018,3,9,12.0,0.19246376811594204
17747,71.0,71.0,55.3,57.75,0.0,0,0,24.6,10.7,180.0,1012.9,100.0,9.9,248.0,0.9,2.0,2018,3,9,13.0,0.14650793650793653
17748,71.0,71.0,55.3,57.75,0.0,0,0,24.6,10.7,180.0,1012.9,100.0,9.9,248.0,0.9,2.0,2018,3,9,13.0,0.13626373626373625
17749,71.0,71.0,55.3,57.75,0.0,0,0,24.6,10.7,180.0,1012.9,100.0,9.9,248.0,0.9,2.0,2018,3,9,13.0,0.1489864864864865
17751,71.0,71.0,55.3,57.75,0.0,0,0,24.6,10.7,180.0,1012.9,100.0,9.9,248.0,0.9,2.0,2018,3,9,13.0,0.1573283858998145
17752,71.0,71.0,55.3,57.75,0.0,0,0,24.6,10.7,180.0,1012.9,100.0,9.9,248.0,0.9,2.0,2018,3,9,13.0,0.14256
17753,71.0,71.0,55.3,57.75,0.0,0,0,24.6,10.7,180.0,1012.9,100.0,9.9,248.0,0.9,2.0,2018,3,9,13.0,0.14054054054054052
17754,71.0,71.0,55.3,57.75,0.0,0,0,24.6,10.7,180.0,1012.9,100.0,9.9,248.0,0.9,2.0,2018,3,9,13.0,0.13523809523809524
17755,71.0,71.0,55.3,57.75,0.0,0,0,24.6,10.7,180.0,1012.9,100.0,9.9,248.0,0.9,2.0,2018,3,9,13.0,0.06891679748822606
17756,71.0,71.0,55.3,57.75,0.0,0,0,24.6,10.7,180.0,1012.9,100.0,9.9,248.0,0.9,2.0,2018,3,9,13.0,0.1526530612244898
17757,71.0,71.0,55.3,57.75,0.0,0,0,24.6,10.7,180.0,1012.9,100.0,9.9,248.0,0.9,2.0,2018,3,9,13.0,0.16
17758,71.0,71.0,55.3,57.75,0.0,0,0,24.6,10.7,180.0,1012.9,100.0,9.9,248.0,0.9,2.0,2018,3,9,13.0,0.17352941176470588
17759,71.0,71.0,55.3,57.75,0.0,0,0,24.6,10.7,180.0,1012.9,100.0,9.9,248.0,0.9,2.0,2018,3,9,13.0,0.1497133497133497
17760,71.0,71.0,55.3,57.75,0.0,0,0,24.6,10.7,180.0,1012.9,100.0,9.9,248.0,0.9,2.0,2018,3,9,13.0,0.15873015873015872
17761,71.0,71.0,55.3,57.75,0.0,0,0,24.6,10.7,180.0,1012.9,100.0,9.9,248.0,0.9,2.0,2018,3,9,13.0,0.13255587949465503
17762,71.0,71.0,55.3,57.75,0.0,0,0,24.6,10.7,180.0,1012.9,100.0,9.9,248.0,0.9,2.0,2018,3,9,13.0,0.15417910447761193
17763,71.0,71.0,55.3,57.75,0.0,0,0,24.6,10.7,180.0,1012.9,100.0,9.9,248.0,0.9,2.0,2018,3,9,13.0,0.1375
17764,71.0,71.0,55.3,57.75,0.0,0,0,24.6,10.7,180.0,1012.9,100.0,9.9,248.0,0.9,2.0,2018,3,9,13.0,0.1451111111111111
17765,71.0,71.0,55.3,57.75,0.0,0,0,24.6,10.7,180.0,1012.9,100.0,9.9,248.0,0.9,2.0,2018,3,9,13.0,0.14681159420289852
17766,71.8,71.8,56.2,57.86,0.0,0,0,20.8,8.7,180.0,1011.9,100.0,9.9,161.0,0.6,2.0,2018,3,9,14.0,0.23365079365079366
17767,71.8,71.8,56.2,57.86,0.0,0,0,20.8,8.7,180.0,1011.9,100.0,9.9,161.0,0.6,2.0,2018,3,9,14.0,0.21381475667189953
17768,71.8,71.8,56.2,57.86,0.0,0,0,20.8,8.7,180.0,1011.9,100.0,9.9,161.0,0.6,2.0,2018,3,9,14.0,0.23074324324324327
17770,71.8,71.8,56.2,57.86,0.0,0,0,20.8,8.7,180.0,1011.9,100.0,9.9,161.0,0.6,2.0,2018,3,9,14.0,0.24025974025974026
17771,71.8,71.8,56.2,57.86,0.0,0,0,20.8,8.7,180.0,1011.9,100.0,9.9,161.0,0.6,2.0,2018,3,9,14.0,0.23226863226863223
