,temp,feelslike,dew,humidity,precip,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,month,day,time,Percent Output
49011,0.30565502256018146,0.25533221333409295,0.6580704052462512,0.4454771757857322,-0.09736502153830026,0.5292352449801038,0.23385331686314084,0.051180785072246396,0.2996261670789215,0.3758723011902779,-0.07149259916234109,-0.07895141711289051,-0.22704291429046686,-0.3782986014125394,-0.6450453547839101,-0.21574436608433528,0.21286405037670075
49027,0.46700001633399957,0.39999004146709854,0.4700939597471073,-0.18477308746453697,-0.09736502153830026,0.556298272725494,0.503478482071147,0.051180785072246396,0.9824318052984907,0.3758723011902779,1.003827305975443,0.9503536398019192,0.9973539881386442,-0.3782986014125394,-0.6450453547839101,-0.07120343477254376,0.48395367142696505
49043,0.7239568582700798,0.6893056977331098,0.45756219671383136,-0.58336886407371,-0.09736502153830026,1.1246218553786926,0.13158170247389714,0.0057578140220399246,-0.3612321470550187,0.3758723011902779,2.7218671544139714,2.6658620679932685,2.629883191377459,-0.3782986014125394,-0.6450453547839101,0.07333749653924775,0.6208815922635781
49059,0.885301852043898,0.7911019471600391,0.35730809244762124,-0.9139688905554362,-0.09736502153830026,0.5292352449801038,0.22455589737320958,-0.024524166678080512,-0.3929338374009272,0.3758723011902779,3.1091471202490353,3.123330982177629,3.0380154921871627,-0.3782986014125394,-0.6450453547839101,0.21787842785103925,0.5312268076014843
49075,0.9749379596960192,0.8553943152191528,0.35730809244762124,-1.0110386855649638,-0.09736502153830026,0.745739466943227,0.3361249312523845,-0.11537010877847624,-0.3929338374009272,0.3758723011902779,3.0432271260643438,3.0089637536315395,3.0380154921871627,-0.3782986014125394,-0.6450453547839101,0.36241935916283075,0.7058248060272125
49091,1.0944527698988473,0.9464751699695638,0.33224456638106886,-1.169070187585307,-0.09736502153830026,0.5292352449801038,0.2059610583933471,-0.26678001227913006,-0.3929338374009272,0.3758723011902779,2.849587143146812,2.894596525085449,3.0380154921871627,-0.3782986014125394,-0.6450453547839101,0.5069602904746222,0.6797256268975599
49107,1.1422586939799784,0.9946944460138986,0.33851044789770707,-1.212681254908428,-0.09736502153830026,0.6374873559616654,0.13158170247389714,-0.40304892542971504,-0.3612321470550187,0.3758723011902779,2.6435871613196498,2.6658620679932685,2.629883191377459,-0.3782986014125394,-0.6450453547839101,0.6515012217864138,0.49336556842460366
49123,1.2259190611219584,1.0643445114112722,0.33224456638106886,-1.296620836100242,-0.09736502153830026,0.4751091894893231,0.13158170247389714,-0.5090358578801796,0.08503010935277126,0.3758723011902779,1.6012272532742118,1.6365570110784593,1.405486288948348,-0.3782986014125394,-0.6450453547839101,0.7960421530982053,0.2902507590239514
49139,1.1064042509191303,0.9464751699695638,0.2883833957646018,-1.229562958388346,-0.09736502153830026,0.6374873559616654,0.11298686349403465,-0.5695998192804377,-0.55388088069554,0.3758723011902779,0.826667321604084,0.8359864112558294,0.9973539881386442,-0.3782986014125394,-0.6450453547839101,0.9405830844099968,0.2556954908354886
49155,1.046646845817716,0.8446789205426337,0.06281166116562917,-1.399317865603076,-0.09736502153830026,0.6645503837070557,0.13158170247389714,-0.5998817999805753,-1.0367220105793782,0.3758723011902779,0.24574737285148793,0.2641502685253795,0.18108938651923684,-0.3782986014125394,-0.6450453547839101,1.0851240157217883,0.09941527043742271
49171,0.8494474089830499,0.7375249737774445,0.23825634363149695,-1.0133833666038414,-0.09736502153830026,-0.12027742090926552,-0.03577184834486526,-0.5695998192804377,-0.9660028551923513,0.3758723011902779,-0.5658925555475292,-0.5364203312972504,-0.6351752151001705,-0.3782986014125394,-0.6450453547839101,1.2296649470335799,-0.0012481727201169462
49187,0.7060296367396558,0.6893056977331098,0.5327527749134886,-0.4487841724421423,-0.09736502153830026,0.9622436889063499,-0.045069267834796506,-0.4938948675301108,-0.55388088069554,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,-0.6450453547839101,1.3742058783453712,-0.0009445631395479595
49203,0.5924905670469688,0.512501685570547,0.614209234629784,-0.1580437236213336,-0.09736502153830026,1.0434327721425212,0.1036894440041034,-0.44847189647992153,-1.1879146876137114,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,-0.6450453547839101,1.5187468096571628,-0.0010345215337906222
49219,0.4072426112325855,0.34641306808450395,0.6706021682795276,0.2715018427010222,-0.09736502153830026,1.2599369941056446,-0.026474428854934017,-0.3727669447295946,-1.1879146876137114,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,-0.6450453547839101,1.6632877409689544,-0.001057011132351288
49235,0.29967928205004035,0.24997451599583378,0.6768680497961653,0.4914329241477305,-0.09736502153830026,1.3681891050872057,0.11298686349403465,-0.35762595437952577,-1.1879146876137114,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,-0.5323053510048935,-1.6611536792022503,-0.001045766333070955
49251,0.19211595286749522,0.15353596390716362,0.683133931312804,0.7212116659577247,-0.09736502153830026,0.6104243282162751,0.057202346554447184,-0.3879079350796634,-1.0367220105793782,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,-0.5323053510048935,-1.5166127478904587,-0.0010457663330709552
49267,0.15626150980664627,0.12138977987760638,0.7332609834459088,0.9130065749379034,-0.09736502153830026,0.015037717817686437,0.13158170247389714,-0.40304892542971504,0.9043968752162541,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,-0.5323053510048935,-1.3720718165786674,-0.0010795007309119537
49283,0.12040706674579818,0.08924359584804992,0.7771221540623758,1.093078078723694,-0.09736502153830026,0.2586049675261998,0.15017654145375964,-0.4938948675301108,1.1897120883294314,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,-0.5323053510048935,-1.2275308852668758,-0.000967052738108625
49299,0.1383342882762222,0.10531668786282815,0.7583245095124617,1.0077316889085537,-0.09736502153830026,0.9622436889063499,0.31753009227252205,-0.5241768482302485,1.1897120883294314,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,-0.5323053510048935,-1.0829899539550842,-0.000978297537388958
49315,0.1383342882762222,0.10531668786282815,0.7395268649625466,0.9706857284942891,-0.09736502153830026,0.6104243282162751,0.24315073635307208,-0.5393178385803172,1.2506768774561785,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,-0.5323053510048935,-0.9384490226432928,-0.0009895423366692907
49331,0.1383342882762222,0.10531668786282815,0.6956656943460804,0.8675197627836801,-0.09736502153830026,0.3668570785077615,0.2617455753329346,-0.5090358578801796,0.99950194625398,0.3758723011902779,-0.645820548496468,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,-0.5323053510048935,-0.7939080913315013,-0.0011582143258742836
49347,0.13235854776608116,0.099958990524569,0.7332609834459088,0.970216792286514,-0.09736502153830026,-0.09321439316387523,0.24315073635307208,-0.46361288682999036,1.0580281438156571,0.20924658621773404,-0.5947325530033318,-0.5364203312972504,-0.6351752151001705,-0.3782986014125394,-0.5323053510048935,-0.6493671600197098,0.006780613966040708
49363,0.19211595286749522,0.15353596390716362,0.7395268649625466,0.8426661437715787,-0.09736502153830026,0.1774158842900287,0.22455589737320958,-0.40304892542971504,1.2506768774561785,0.32033039619943027,-0.41757256863197273,-0.4220531027511604,-0.22704291429046686,-0.3782986014125394,-0.5323053510048935,-0.5048262287079183,0.05848420105701115
49379,0.22199465541820226,0.18032445059846092,0.7332609834459088,0.7676363505274987,-0.09736502153830026,0.12328982879924787,0.22455589737320958,-0.31220298332933655,1.043396594425238,0.3758723011902779,-0.19921258789518134,-0.19331864565898046,-0.22704291429046686,-0.3782986014125394,-0.5323053510048935,-0.3602852973961268,0.09655909142021815
49395,0.49090297837456554,0.4214208308201367,0.6706021682795276,0.11862863896621034,-0.09736502153830026,1.097558827633302,0.2710429948228658,-0.35762595437952577,0.21427546230147534,0.3758723011902779,-0.2568925828067866,-0.3076858742050705,-0.22704291429046686,-0.3782986014125394,-0.5323053510048935,-0.21574436608433528,0.20783762509839201
49411,0.6641994531686658,0.5767940536296606,0.6455386422129747,-0.20868883406108726,-0.09736502153830026,1.0704957998879117,0.22455589737320958,-0.32734397367938817,-0.841634685373787,0.3758723011902779,1.0450273023408754,1.0647208683480094,0.9973539881386442,-0.3782986014125394,-0.5323053510048935,-0.07120343477254376,0.3793882829191499
49427,0.885301852043898,0.860752012557412,0.5954115900798699,-0.6040020572158318,-0.09736502153830026,1.4493781883233772,0.38261202870204075,-0.3727669447295946,-0.4831617253085132,0.3758723011902779,3.0391071264278002,3.0089637536315395,3.0380154921871627,-0.3782986014125394,-0.5323053510048935,0.07333749653924775,0.5900595974361859
49443,0.855423149493191,0.7964596444982991,0.4700939597471073,-0.736711004016298,-0.09736502153830026,1.7741345212680617,0.34542235074231575,-0.4333309061298527,0.7678357475723404,0.3758723011902779,2.7960271478717496,2.780229296539359,2.629883191377459,-0.3782986014125394,-0.5323053510048935,0.21787842785103925,0.6011807039244349
49459,1.028719624287292,0.9357597752930448,0.46382807823046956,-0.9500769785541493,-0.09736502153830026,0.9622436889063499,0.2710429948228658,-0.5544588289303689,0.031381094921233615,0.3758723011902779,2.977307131879652,3.0089637536315395,3.0380154921871627,-0.3782986014125394,-0.5323053510048935,0.36241935916283075,0.5616664792533452
49475,1.1542101750002614,1.0107675380286776,0.3698398554808977,-1.1836072100263473,-0.09736502153830026,0.9351806611609597,0.17806879992355337,-0.7058687324310227,-0.9123538407608137,0.3758723011902779,3.002027129698911,3.0089637536315395,3.0380154921871627,-0.3782986014125394,-0.5323053510048935,0.5069602904746222,0.6608568537051615
49491,1.2557977636726654,1.133994576808645,0.45756219671383136,-1.1990821048829388,-0.09736502153830026,0.9081176334155693,0.24315073635307208,-0.8572786359316765,-0.3612321470550187,0.3758723011902779,2.50350717367718,2.5514948394471793,2.629883191377459,-0.3782986014125394,-0.5323053510048935,0.6515012217864138,0.5649162262453615
49507,1.2557977636726654,1.1179214847938668,0.4074351445807261,-1.2516029601537944,-0.09736502153830026,2.125953881958137,0.0386075075745847,-0.9632655683821411,0.031381094921233615,0.3758723011902779,1.7207072427339656,1.7509242396245492,1.8136185897580517,-0.3782986014125394,-0.5323053510048935,0.7960421530982053,0.4445743843472394
49523,1.1243314724495543,0.9679059593226013,0.30718104031451643,-1.2286250859727947,-0.09736502153830026,0.6104243282162751,0.07579718553430967,-1.0238295297823992,-0.841634685373787,0.3758723011902779,1.1397872939813696,1.1790880968940993,0.9973539881386442,-0.3782986014125394,-0.5323053510048935,0.9405830844099968,0.2542111773304847
49539,1.1064042509191303,0.9411174726313039,0.2695857512146876,-1.2497272153226924,-0.09736502153830026,1.2599369941056446,-0.01717700936500277,-1.0843934911826572,-0.9123538407608137,0.3758723011902779,0.2169073753956853,0.2641502685253795,0.18108938651923684,-0.3782986014125394,-0.5323053510048935,1.0851240157217883,0.09969639041943104
49555,0.903229073574322,0.8071750391748174,0.3635739739642595,-0.9270991043731498,-0.09736502153830026,1.3681891050872057,-0.05436668732472775,-1.038970520132468,-1.0367220105793782,0.3758723011902779,-0.5576525562744427,-0.5364203312972504,-0.6351752151001705,-0.3782986014125394,-0.5323053510048935,1.2296649470335799,-0.0024963454402338924
49571,0.7777385228613528,0.7268095791009255,0.45129631519719315,-0.6621501469799936,-0.09736502153830026,1.7470714935226714,-0.026474428854934017,-0.9178425973319518,-1.0367220105793782,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,-0.5323053510048935,1.3742058783453712,-0.0007983807489036323
49587,0.5984663075571107,0.5178593829088068,0.6706021682795276,-0.07035265276731563,-0.09736502153830026,1.5035042438141577,-0.045069267834796506,-0.766432693831298,-1.0367220105793782,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,-0.5323053510048935,1.5187468096571628,-0.001000787135949624
49603,0.4729757568441406,0.40534773880535774,0.7896539170956524,0.3676337652949991,-0.09736502153830026,1.6658824102865004,-0.026474428854934017,-0.6301637806806958,-1.0367220105793782,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,-0.5323053510048935,1.6632877409689544,-0.000978297537388958
49619,0.3654124276615955,0.30890918671668754,0.8648444952953092,0.7254320918277043,-0.09736502153830026,0.9893067166517406,0.11298686349403465,-0.5544588289303689,0.24597715264738385,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,-0.41956534722587685,-1.6611536792022503,-0.0010120319352299565
49635,0.3654124276615955,0.30890918671668754,0.9212374289450526,0.8497001868882108,-0.09736502153830026,1.151684883124083,0.04790492706451594,-0.5544588289303689,1.1897120883294314,0.32033039619943027,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,-0.41956534722587685,-1.5166127478904587,-0.001057011132351288
49651,0.3654124276615955,0.30890918671668754,0.8711103768119478,0.7390312418531934,-0.09736502153830026,1.1787479108694732,0.1036894440041034,-0.5847408096305066,1.2506768774561785,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,-0.41956534722587685,-1.3720718165786674,-0.0010907455301922865
49667,0.3654124276615955,0.30890918671668754,0.8711103768119478,0.7390312418531934,-0.09736502153830026,0.23154193978080953,0.0386075075745847,-0.5847408096305066,1.2506768774561785,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,-0.41956534722587685,-1.2275308852668758,-0.0010682559316316207
49683,0.31760650358046444,0.266047608010612,0.8711103768119478,0.8487623144726599,-0.09736502153830026,0.1774158842900287,0.13158170247389714,-0.6150227903306442,1.2506768774561785,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,-0.41956534722587685,-1.0829899539550842,-0.0011019903294726193
49699,0.30565502256018146,0.25533221333409295,0.8648444952953092,0.8623614644981497,-0.09736502153830026,0.015037717817686437,0.13158170247389714,-0.6301637806806958,1.1872734967643617,0.20924658621773404,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,-0.41956534722587685,-0.9384490226432928,-0.0010345215337906222
49715,0.24589761745876737,0.20175523995149833,0.8648444952953092,0.9955393475063905,-0.09736502153830026,-0.17440347640004636,0.1687713804336221,-0.5847408096305066,1.0946070172917055,0.09816277623603877,-0.6462325484601222,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,-0.41956534722587685,-0.7939080913315013,-0.0012144383222759477
49731,0.2339461364384844,0.19103984527497925,0.8585786137786713,1.0114831785707576,-0.09736502153830026,0.31273102301698064,0.020012668594722206,-0.5544588289303689,0.9604844812128616,-0.12400484372735274,-0.5906125533667885,-0.5364203312972504,-0.6351752151001705,-0.3782986014125394,-0.41956534722587685,-0.6493671600197098,0.010592600922073543
49747,0.2638248389891914,0.21782833196627654,0.8773762583285856,0.9763129629875953,-0.09736502153830026,0.06916377330846726,0.24315073635307208,-0.41818991577978387,0.9824318052984907,-0.9015915135992225,-0.33517257590110805,-0.3076858742050705,-0.22704291429046686,-0.3782986014125394,-0.41956534722587685,-0.5048262287079183,0.06266726638929496
49763,0.4610242758238585,0.3946323441288394,0.8523127322620335,0.5087835638354241,-0.09736502153830026,1.2058109386148634,0.15017654145375964,-0.35762595437952577,0.6556605355791253,0.09816277623603877,-0.11681259516431666,-0.07895141711289051,-0.22704291429046686,-0.3782986014125394,-0.41956534722587685,-0.3602852973961268,0.0856853705161363
49779,0.6402964911281007,0.5553632642766233,0.752058627995823,0.0013945870223359073,-0.09736502153830026,0.9893067166517406,0.2896378338027283,-0.31220298332933655,-0.03933806046579316,0.3758723011902779,-0.15389259189320575,-0.19331864565898046,-0.22704291429046686,-0.3782986014125394,-0.41956534722587685,-0.21574436608433528,0.3608456089058811
49795,0.7299325987802218,0.7589557631304826,0.7269951019292711,-0.18805564091896546,-0.09736502153830026,0.44804616174393264,0.4383965456416282,-0.2819210026291989,0.7678357475723404,0.3758723011902779,1.1068272968890238,1.0647208683480094,0.9973539881386442,-0.3782986014125394,-0.41956534722587685,-0.07120343477254376,0.5119644664342742
49811,0.9211562951047461,0.9304020779547856,0.7081974573793559,-0.49051949493416164,-0.09736502153830026,0.5292352449801038,0.24315073635307208,-0.31220298332933655,-0.17589918810970703,0.3758723011902779,1.8443072318302627,1.8652914681706394,1.8136185897580517,-0.3782986014125394,-0.41956534722587685,0.07333749653924775,0.22128640503767008
49827,1.076525548368423,1.0857753007643096,0.7269951019292711,-0.6785629142521361,-0.09736502153830026,0.6645503837070557,0.22455589737320958,-0.41818991577978387,-0.3051445410584111,0.3758723011902779,2.7424671525966877,2.780229296539359,2.629883191377459,-0.3782986014125394,-0.41956534722587685,0.21787842785103925,0.6116608568537052
49843,1.1542101750002614,1.1607830634999423,0.7395268649625466,-0.7545305799117666,-0.09736502153830026,1.4493781883233772,0.2896378338027283,-0.5393178385803172,0.6824850427948943,0.3758723011902779,1.5929872540011254,1.6365570110784593,1.405486288948348,-0.3782986014125394,-0.41956534722587685,0.36241935916283075,0.4783200269875183
49859,1.1781131370408273,1.1018483927790879,0.5578163009800414,-1.0030667700327807,-0.09736502153830026,0.9622436889063499,0.029310088084653452,-0.6301637806806958,0.031381094921233615,0.3758723011902779,2.8331071446006386,2.780229296539359,2.629883191377459,-0.3782986014125394,-0.41956534722587685,0.5069602904746222,0.6464635106263354
49875,1.2498220231625234,1.1607830634999423,0.5390186564301268,-1.0996676288345328,-0.09736502153830026,1.6658824102865004,0.06649976604437843,-0.7058687324310227,0.7141867331408028,0.3758723011902779,2.2480671962114993,2.208393153808909,2.2217508905677557,-0.3782986014125394,-0.41956534722587685,0.6515012217864138,0.3667378837287754
49891,1.2199433206118164,1.112563787455607,0.4951574858136602,-1.1198318857688794,-0.09736502153830026,1.3681891050872057,-0.045069267834796506,-0.7967146745314184,0.7141867331408028,0.3758723011902779,1.761907239099398,1.7509242396245492,1.8136185897580517,-0.3782986014125394,-0.41956534722587685,0.7960421530982053,0.39549083548858655
49907,1.2856764662233724,1.1768561555147206,0.4951574858136602,-1.1892344445196532,-0.09736502153830026,1.4764412160687674,-0.2589099161032151,-0.902701606981883,-0.03933806046579316,0.3758723011902779,0.9461473110638378,0.9503536398019192,0.9973539881386442,-0.3782986014125394,-0.41956534722587685,0.9405830844099968,0.24975823681547288
49923,1.1781131370408273,1.0964906954408287,0.545284537946765,-1.0180727286815965,-0.09736502153830026,2.153016909703527,-0.1473408822240402,-0.9178425973319518,-0.8733363757196956,0.3758723011902779,0.20042737684951237,0.1497830399792894,0.18108938651923684,-0.3782986014125394,-0.41956534722587685,1.0851240157217883,0.09510851231305523
49939,1.028719624287292,0.9893367486756394,0.6204751161464227,-0.7592199419895217,-0.09736502153830026,0.556298272725494,-0.06366410681465899,-0.8572786359316765,-1.0367220105793782,0.3758723011902779,-0.5576525562744427,-0.5364203312972504,-0.6351752151001705,-0.3782986014125394,-0.41956534722587685,1.2296649470335799,-0.0026312830315978865
49955,0.837495927962767,0.8393212232043746,0.6706021682795276,-0.4314335327544487,-0.09736502153830026,0.691613411452446,-0.05436668732472775,-0.7058687324310227,-0.9123538407608137,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,-0.41956534722587685,1.3742058783453712,-0.0009108287417069607
49971,0.7120053772497968,0.7428826711157044,0.7332609834459088,-0.14866499946582384,-0.09736502153830026,0.881054605670179,0.07579718553430967,-0.5241768482302485,-1.0367220105793782,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,-0.41956534722587685,1.5187468096571628,-0.0008546047453052966
49987,0.5626118644962618,0.48571319887924963,0.8460468507453949,0.3010448237908783,-0.09736502153830026,1.3140630495964252,-0.11944862375424646,-0.3727669447295946,-1.0367220105793782,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,-0.41956534722587685,1.6632877409689544,-0.0008658495445856293
50003,0.4550485353137166,0.3892746467905795,0.8648444952953092,0.5425469707952599,-0.09736502153830026,0.3397940507623712,-0.026474428854934017,-0.2970619929792677,-0.55388088069554,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,-0.3068253434468602,-1.6611536792022503,-0.0010682559316316205
50019,0.3952911302123025,0.33569767340798484,0.9212374289450526,0.7770150746830088,-0.09736502153830026,0.5292352449801038,0.14087912196382837,-0.2970619929792677,1.1165543413773347,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,-0.3068253434468602,-1.5166127478904587,-0.0010007871359496237
50035,0.33553372511088847,0.28212070002539025,0.9337691919783291,0.94770785431329,-0.09736502153830026,0.09622680105385756,0.06649976604437843,-0.32734397367938817,1.1750805389390122,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,-0.3068253434468602,-1.3720718165786674,-0.0009333183402676265
50051,0.3534609466413125,0.2981937920401685,0.9337691919783291,0.901283169743516,-0.09736502153830026,0.39392010625315177,0.13158170247389714,-0.40304892542971504,1.1872734967643617,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,-0.3068253434468602,-1.2275308852668758,-0.0010007871359496237
50067,0.34748520613117145,0.2928360947019093,0.9337691919783291,0.9205095542623112,-0.09736502153830026,0.015037717817686437,0.1036894440041034,-0.40304892542971504,1.2506768774561785,0.32033039619943027,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,-0.3068253434468602,-1.0829899539550842,-0.0009558079388282923
50083,0.31163076307032334,0.26068991067235286,0.9337691919783291,1.007262752700778,-0.09736502153830026,0.1774158842900287,-0.05436668732472775,-0.40304892542971504,1.2506768774561785,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,-0.3068253434468602,-0.9384490226432928,-0.0010345215337906222
50099,0.31163076307032334,0.26068991067235286,0.9337691919783291,1.007262752700778,-0.09736502153830026,-0.39090769836316946,-0.045069267834796506,-0.342484964029457,1.2506768774561785,0.3758723011902779,-0.6462325484601222,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,-0.3068253434468602,-0.7939080913315013,-0.0010795007309119535
50115,0.31163076307032334,0.26068991067235286,0.9337691919783291,1.007262752700778,-0.09736502153830026,-0.39090769836316946,-0.007879589875071527,-0.31220298332933655,1.2506768774561785,-0.012921033745657475,-0.6029725522764182,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,-0.3068253434468602,-0.6493671600197098,0.007354098729337684
50131,0.3534609466413125,0.2981937920401685,0.9964280071447102,1.03727466999841,-0.09736502153830026,-0.6615379758170734,-0.1287460432441777,-0.25163902192906124,1.2360453280657593,-0.2906305586998966,-0.5040925609993806,-0.5364203312972504,-0.6351752151001705,-0.3782986014125394,-0.3068253434468602,-0.5048262287079183,0.026796356685033173
50147,0.4072426112325855,0.34641306808450395,0.9964280071447102,0.9228542353011885,-0.09736502153830026,0.5292352449801038,0.0386075075745847,-0.17593407017873433,1.2506768774561785,-0.2906305586998966,-0.29397257953567574,-0.3076858742050705,-0.22704291429046686,-0.3782986014125394,-0.3068253434468602,-0.3602852973961268,0.060665692117395704
50163,0.5387089024556966,0.46428240952621225,0.9964280071447102,0.6363342123503595,-0.09736502153830026,0.28566799527159037,0.0386075075745847,-0.13051109912854506,1.2506768774561785,-0.7905077036175268,0.2045473764860556,0.1497830399792894,0.18108938651923684,-0.3782986014125394,-0.3068253434468602,-0.21574436608433528,0.17525019678398743
50179,0.7060296367396558,0.8178904338513364,1.0340232962445386,0.3817018515282645,-0.09736502153830026,0.12328982879924787,0.07579718553430967,-0.14565208947861388,1.043396594425238,-0.7905077036175268,0.4599873539517361,0.4928847256175594,0.5892216873289405,-0.3782986014125394,-0.3068253434468602,-0.07120343477254376,0.21984707072978743
50195,0.795665744391777,0.9036135912634883,0.9650985995615197,0.09189927512300662,-0.09736502153830026,0.23154193978080953,0.020012668594722206,-0.14565208947861388,0.928782790866953,-1.345926753526005,1.3911072718105069,1.4078225539862792,1.405486288948348,-0.3782986014125394,-0.3068253434468602,0.07333749653924775,0.48810300236140786
50211,0.957010738165595,1.0536291167347531,0.9087056659117762,-0.24995522034533119,-0.09736502153830026,-0.09321439316387523,-0.03577184834486526,-0.25163902192906124,0.7678357475723404,-0.5683400836541358,1.8237072336475464,1.8652914681706394,1.8136185897580517,-0.3782986014125394,-0.3068253434468602,0.21787842785103925,0.46181266164398965
50227,1.1781131370408273,1.2786524049416506,0.9024397843951384,-0.5688318416326695,-0.09736502153830026,1.3140630495964252,0.15017654145375964,-0.3727669447295946,0.2996261670789215,0.3758723011902779,1.428187268539396,1.4078225539862792,1.405486288948348,-0.3782986014125394,-0.3068253434468602,0.36241935916283075,0.5862925896772743
50243,1.1661616560205443,1.1982869448677587,0.7833880355790136,-0.717015683289727,-0.09736502153830026,0.39392010625315177,0.0386075075745847,-0.478753877180042,0.6824850427948943,0.3758723011902779,2.63122716241002,2.6658620679932685,2.629883191377459,-0.3782986014125394,-0.3068253434468602,0.5069602904746222,0.4762847183177781
50259,1.3275066497943624,1.3590178650155424,0.7771221540623758,-0.9200650612565174,-0.09736502153830026,0.31273102301698064,0.020012668594722206,-0.6301637806806958,0.7141867331408028,0.3758723011902779,2.507627173313723,2.5514948394471793,2.629883191377459,-0.3782986014125394,-0.3068253434468602,0.6515012217864138,0.5171483189025076
50275,1.2797007257132305,1.2840101022799097,0.7332609834459088,-0.9116242095165584,-0.09736502153830026,0.745739466943227,-0.01717700936500277,-0.7361507131311603,-0.8733363757196956,0.3758723011902779,1.7660272387359413,1.7509242396245492,1.8136185897580517,-0.3782986014125394,-0.3068253434468602,0.7960421530982053,0.3607444057123581
50291,1.1840888775509684,1.1607830634999423,0.6768680497961653,-0.8694199508167637,-0.09736502153830026,0.44804616174393264,-0.07296152630459024,-0.7967146745314184,-0.42951271087697557,0.3758723011902779,0.8472673197868001,0.8359864112558294,0.9973539881386442,-0.3782986014125394,-0.3068253434468602,0.9405830844099968,0.2209153266614191
50307,1.1362829534698373,1.1393522741469042,0.7207292204126324,-0.7657850488983787,-0.09736502153830026,0.5292352449801038,-0.27750475508307765,-0.8421376455816248,0.1752579972603571,0.3758723011902779,0.2045473764860556,0.1497830399792894,0.18108938651923684,-0.3782986014125394,-0.3068253434468602,1.0851240157217883,0.0809625548183965
50323,1.046646845817716,1.048271419396493,0.7207292204126324,-0.6480820607467288,-0.09736502153830026,1.1246218553786926,-0.1287460432441777,-0.7815736841813496,0.8580636354799265,0.3758723011902779,-0.5246925591820968,-0.5364203312972504,-0.6351752151001705,-0.3782986014125394,-0.3068253434468602,1.2296649470335799,-0.0024288766445518957
50339,0.885301852043898,0.8982558939252283,0.7081974573793559,-0.4445637465721627,-0.09736502153830026,0.745739466943227,0.0386075075745847,-0.7361507131311603,-0.99770454553826,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,-0.3068253434468602,1.3742058783453712,-0.000809625548183965
50355,0.771762782351211,0.7750288551452609,0.6706021682795276,-0.3348326739526964,-0.09736502153830026,0.9622436889063499,0.06649976604437843,-0.5998817999805753,-1.0367220105793782,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,-0.3068253434468602,1.5187468096571628,-0.0008770943438659622
